rank,gene,axis,log2FC,log2FC_GSE121212,log2FC_AD,psoriasis_specificity,ot_overall,ot_genetic,gwas_hit,gwas_min_pexp,gwas_n_assoc,ot_known_drug,priority_score
183,NEU2,inflammatory_up,1.890225953515812,1.6239563728167128,0.7432565485817575,1.1469694049340546,0.046021931404612484,0.0,0,0,0,0.0,0.0686926200250682
184,OAS3,inflammatory_up,2.2153481499403656,2.026204857823336,1.3185741605282717,0.8967739894120941,0.0328647873854094,0.0,0,0,0,0.0,0.06763122216380235
185,MYH14,silenced_down,-2.2079611935136945,-2.259006416797903,-1.0645216568422375,-1.143439536671457,0.019793000195993695,0.0,0,0,0,0.0,0.06723970299404959
186,HRNR,inflammatory_up,1.7479066068412266,2.8090894123691665,1.1134141217365583,0.6344924851046683,0.058073452244011586,0.07844203804490417,0,0,0,0.0,0.0669148529348608
187,CRABP2,inflammatory_up,1.9902603913187624,2.6749571920156185,0.6541822385852161,1.3360781527335464,0.023878717944413038,0.0,0,0,0,0.0,0.06655089341734946
188,APOE,silenced_down,-1.7178548039156514,-2.203508520032869,-1.1312970733780388,-0.5865577305376126,0.08181377802368026,0.0,0,0,0,0.0,0.06652684738739881
189,FLG,silenced_down,-1.528939207764103,-1.3086840927018084,-1.1681826166720306,-0.3607565910920725,0.10681450551145473,0.0,0,0,0,0.0,0.06646502957773086
190,WNT7B,silenced_down,-1.6083367392839851,-1.9205791539899817,-0.4086773550653237,-1.1996593842186614,0.05765445733081349,0.0,0,0,0,0.0,0.06627770894584449
191,CD274,inflammatory_up,1.671768924301908,3.1921932875990198,1.5168130422008956,0.1549558821010124,0.1059804177035804,0.0,0,0,0,0.0,0.06601175157276544
192,FA2H,silenced_down,-2.034167229873157,-2.183366858788604,-0.8103602334671542,-1.2238069964060028,0.024551876269725124,0.0,0,0,0,0.0,0.06576749350905255
193,IFI44,inflammatory_up,2.3940496453322355,3.3823135511481923,1.8253055908191,0.5687440545131355,0.03200871551133355,0.0,0,0,0,0.0,0.0656685871690494
194,WNT5A,inflammatory_up,1.758137088065987,2.4951606813679565,1.7445796856857003,0.0135574023802864,0.10542269642477171,0.0,0,0,0,0.0,0.0653622307038096
195,IRF7,inflammatory_up,1.9548433840800712,1.962585736163779,1.442696078999009,0.5121473050810619,0.06501126489221674,0.0,0,0,0,0.0,0.06506955164844766
196,ACTC1,silenced_down,-1.7438069038795403,-0.3173175366065934,-0.0841930005346134,-1.659613903344927,0.020795063045007188,0.0,0,0,0,0.0,0.06483281645934047
197,MUC1,silenced_down,-1.856695961228649,-1.6450948683995863,-0.6320445062415112,-1.2246514549871383,0.03341038761142462,0.0,0,0,0,0.0,0.06419751992499802
198,MYH11,silenced_down,-1.940005293889028,-1.587853251477762,-0.4400779865879318,-1.499927307301096,0.013240365902279493,0.0,0,0,0,0.0,0.06416750121504476
199,FOSL1,inflammatory_up,2.3339053171624315,1.4939163705815903,2.218049258419072,0.1158560587433599,0.04454667770388207,0.040758672432687076,0,0,0,0.0,0.06381059549999892
200,GRHL3,inflammatory_up,1.4993703202729298,0.7630211629438675,0.5584555593936784,0.9409147608792514,0.06247491834128802,0.0,1,-11,2,0.0,0.06377741078638169
201,ANGPTL4,inflammatory_up,1.4008942608607713,2.4334671940518238,2.159336429343248,-0.7584421684824769,0.08827247786989798,0.0,0,0,0,0.0,0.0634660148803646
202,SOCS3,inflammatory_up,1.5805207462580693,2.2204698554089464,2.840000823786061,-1.2594800775279915,0.049485296756199185,0.0,0,0,0,0.0,0.06338581135022561
203,PHYHIP,silenced_down,-2.352557572544642,-3.210618161526814,-2.9889983064351453,0.6364407338905034,0.025152716309335518,0.0,0,0,0,0.0,0.06307538395202324
204,COCH,silenced_down,-1.8787505363711945,-1.0234007957372366,-0.1938132777909604,-1.684937258580234,0.005167665505591646,0.0,0,0,0,0.0,0.06294825174935625
205,FCHSD1,inflammatory_up,2.034270936170893,2.467676302222964,1.1091471510081403,0.9251237851627528,0.03276098283139231,0.0,0,0,0,0.0,0.06288075034097679
206,PCSK9,inflammatory_up,1.6205193822885624,2.2323983680947377,1.438906205898841,0.1816131763897213,0.09980233869908804,0.0,0,0,0,0.0,0.06255269272496806
207,WFDC3,silenced_down,-1.8947883497144409,-1.3058148841194597,-0.6156480399022494,-1.2791403098121914,0.023828263027669248,0.0,0,0,0,0.0,0.06254810041700719
208,APOC1,silenced_down,-2.13343189024373,-2.099160027810645,-1.17331616309487,-0.9601157271488604,0.022779431578408095,0.0,0,0,0,0.0,0.062449250913639724
209,SCGB2A2,silenced_down,-1.7909162410528685,-1.9254177962536927,-0.2927554370726124,-1.498160803980256,0.01929727556048189,0.0,0,0,0,0.0,0.06223310951194645
210,CYP4B1,silenced_down,-1.6211643116201917,-2.05539791722296,0.210263602890401,-1.8314279145105927,0.014121485628352741,0.0,0,0,0,0.0,0.06211118092467029
211,FGFBP1,inflammatory_up,2.0214590216631514,1.467954532026229,0.9436114309253892,1.077847590737762,0.0234150727975527,0.0,0,0,0,0.0,0.06188730324038062
212,CA6,silenced_down,-1.991817093105746,-1.5746288118532272,-0.737771982476989,-1.254045110628757,0.01635366274966069,0.0,0,0,0,0.0,0.06182115003452579
213,KRT75,inflammatory_up,1.325093426333524,0.7562003448065413,0.3642603847304344,0.9608330416030896,0.07909384666785403,0.0,0,0,0,0.0,0.061733423570825535
214,GBP6,inflammatory_up,1.7363240615536015,2.8231156016367227,0.2790401330550267,1.4572839284985748,0.023777779993121525,0.0,0,0,0,0.0,0.0616065909175388
215,PRKCQ,inflammatory_up,1.3499194317008771,2.4360524191148025,0.8540993771473295,0.4958200545535476,0.09957324256733219,0.0,0,0,0,0.0,0.06109544272599758
216,GSN,silenced_down,-1.4639467772057948,-1.0301983042699323,-0.3474326135555756,-1.1165141636502192,0.058953400792089945,0.0,0,0,0,0.0,0.06084577020614912
217,RAB3B,silenced_down,-1.1753060114315328,-4.001791082259927,-3.262653722512648,2.087347711081115,0.02961855190517787,0.0,0,0,0,0.0,0.06071100202609804
218,PNP,inflammatory_up,1.7992408751405558,2.044665870527424,1.5862739041282885,0.2129669710122672,0.08074091766567841,0.0,0,0,0,0.0,0.06067712747776034
219,FABP7,silenced_down,-2.5316350699813404,-2.1270298077586527,-2.391492623731564,-0.1401424462497762,0.0315692326038474,0.0,0,0,0,0.0,0.06057377258060398
220,RSAD2,inflammatory_up,2.007703789919204,3.126240289571752,1.259530001285272,0.7481737886339315,0.037682216284418396,0.0,0,0,0,0.0,0.06041475328139423
221,WNK2,silenced_down,-1.960740772357073,-2.7031916885606977,-0.856505282103396,-1.104235490253677,0.021273623807847992,0.0,0,0,0,0.0,0.059788941074127806
222,CCNE1,inflammatory_up,1.6678494455669393,1.8024116770285907,0.8313502028327586,0.8364992427341806,0.05514968638166402,0.0,0,0,0,0.0,0.0594224598321592
223,TTC39A,inflammatory_up,2.114623538353115,1.8331789462455417,1.3857905144504556,0.7288330239026592,0.02748166872757161,0.0,0,0,0,0.0,0.05898753260544281
224,RRM2,inflammatory_up,2.066862856476834,2.0093056098880915,1.366119255274051,0.7007436012027828,0.03181941377558557,0.0,0,0,0,0.0,0.058769642675541765
225,NR1D1,silenced_down,-1.7321480742076552,-1.374468815440204,-0.2221948424079229,-1.5099532317997322,0.014236297516805375,0.0,0,0,0,0.0,0.05869865305613717
226,KRT16P3,inflammatory_up,2.091071332117451,0.8858634046550092,0.8129130331872209,1.2781582989302305,0.0,0.0,0,0,0,0.0,0.058571100431676994
227,GPT,silenced_down,-1.5912706364918212,-1.1168781916154529,-0.3913867590780553,-1.199883877413766,0.039871987768070306,0.0,0,0,0,0.0,0.05854307594943571
228,KLRB1,inflammatory_up,1.1310626612988866,0.6386386390563192,0.4075347914125005,0.7235278698863861,0.09659998789378624,0.0,0,0,0,0.0,0.058230572962330446
229,MKI67,inflammatory_up,1.2791838453233872,0.6581925671638817,0.6818737606141454,0.5973100847092419,0.09209794492435329,0.0,0,0,0,0.0,0.058099303468973504
230,OAS1,inflammatory_up,2.0948191615942675,2.3545444281768617,1.4250461082168693,0.6697730533773982,0.029744948972093305,0.0,0,0,0,0.0,0.058097082379778724
231,EDIL3,silenced_down,-1.4095027239513975,-2.5152496675801803,-1.6743804439870065,0.2648777200356089,0.09841502584990072,0.0,0,0,0,0.0,0.05754918928693959
232,KLK8,inflammatory_up,1.2862833558337563,1.0861502836340584,0.5040966774364426,0.7821866783973137,0.08075942964466187,0.0,0,0,0,0.0,0.05754822638931839
233,SDR9C7,inflammatory_up,1.45294297473583,1.0786529331758317,0.2254058318238918,1.2275371429119382,0.04574211828826575,0.0,0,0,0,0.0,0.05746144074893754
234,MPZL2,inflammatory_up,2.125934608117801,2.2511278559456898,1.4857409802536754,0.6401936278641251,0.027200119463184545,0.0,0,0,0,0.0,0.05735450759858061
235,PPARD,inflammatory_up,1.2428321406728258,1.4411411944121149,0.8785373477333982,0.3642947929394275,0.10477944192666974,0.0,0,0,0,0.0,0.057336600585686764
236,IL20,inflammatory_up,1.3171364841923952,2.4084681823784244,0.9187730443772704,0.3983634398151247,0.09730922590637373,0.0,0,0,0,0.0,0.05718078707131325
237,SLC7A5,inflammatory_up,1.8583370659998977,1.1914404980938889,0.8002189038577248,1.058118162142173,0.02454222459639802,0.0,0,0,0,0.0,0.05716033926376947
238,TSPAN8,silenced_down,-2.1974742057030263,-2.353157282668618,-1.6423199833659805,-0.5551542223370458,0.025799157503244633,0.0,0,0,0,0.0,0.057103599710830885
239,FBP1,silenced_down,-1.288782442371531,-1.2520740386271911,-0.5439554149873191,-0.7448270273842119,0.0811334943339263,0.0,0,0,0,0.0,0.05699416006890963
240,CTLA4,inflammatory_up,1.09400803635124,1.0763021926941052,1.0294050945394917,0.0646029418117484,0.09694493506045479,0.12899652022385558,0,0,0,0.0,0.05697977310871945
241,SLC26A9,inflammatory_up,1.9765053396207208,2.5946024121503988,1.2327287458548757,0.7437765937658454,0.031710923947522104,0.0,0,0,0,0.0,0.05697878766637499
242,GSTA3,silenced_down,-1.7385188498058248,-1.9451401269150304,-0.460832116946035,-1.2776867328597898,0.020833226311097547,0.0,0,0,0,0.0,0.05672473606187555
243,KLHDC7B,inflammatory_up,1.6488354469553037,1.331065617370219,0.9596450998231948,0.6891903471321088,0.05742009924851678,0.0,0,0,0,0.0,0.05671674662055474
244,TPM2,silenced_down,-1.6396465894761558,-0.8465393189907577,-0.0814420669709949,-1.5582045225051608,0.013501097333877972,0.0,0,0,0,0.0,0.05669877338733871
245,DSC2,inflammatory_up,2.2361317810389902,2.900828218861302,1.880391883168179,0.3557398978708113,0.032082155658571844,0.0,0,0,0,0.0,0.05663228860959782
246,DSG3,inflammatory_up,1.881576244553358,2.0101640659660447,1.8242601172462043,0.0573161273071534,0.07159847271097766,0.0,0,0,0,0.0,0.05611707805123972
247,FCGR3A,inflammatory_up,1.5125908473240852,1.1735959417412611,0.4304832743631945,1.0821075729608909,0.04527956482062726,0.0,0,0,0,0.0,0.0559845148702892
248,HMGCS2,silenced_down,-1.9223587515966576,-1.9525836880004688,-0.9707219523076542,-0.9516367992890034,0.0223004064660964,0.0,0,0,0,0.0,0.055899675701422014
249,FAM43A,inflammatory_up,1.7467411988426966,1.812966933230201,0.5670709562986076,1.179670242544089,0.022189459259832265,0.0,0,0,0,0.0,0.05547245479934938
250,TNNI2,silenced_down,-1.781453127666988,-1.1833674907435874,-0.649397886941486,-1.132055240725502,0.022004069154085072,0.0,0,0,0,0.0,0.055419437290894755
251,FPR1,inflammatory_up,1.6781165091242976,1.0768002101354457,0.5678020221990799,1.1103144869252175,0.03000808525545086,0.0,0,0,0,0.0,0.05520008843250156
252,PBK,inflammatory_up,1.0554909875798062,1.248823003629687,0.6961095252319547,0.3593814623478515,0.11297964408502198,0.0,0,0,0,0.0,0.05508960290425966
253,HK2,inflammatory_up,1.4966156724077302,1.6945076796429177,0.8468182343617929,0.6497974380459373,0.06630629525658695,0.0,0,0,0,0.0,0.055057552761114396
254,H19,silenced_down,-2.1183073566604174,-4.434737598572477,-1.789228665104421,-0.3290786915559964,0.03781001219714915,0.0,0,0,0,0.0,0.054959550049749145
255,IVL,inflammatory_up,1.6907021475144282,1.7124956349950675,1.0080012564104406,0.6827008911039876,0.04998995836974332,0.0,0,0,0,0.0,0.05478163380892686
256,CDHR1,silenced_down,-1.8019528425229383,-1.9876866062699463,-0.7604794096810465,-1.041473432841892,0.023537829193003946,0.0,0,0,0,0.0,0.05475388754080797
257,LAMP3,inflammatory_up,1.7119237590972856,1.2152242990712732,0.7827304696838708,0.9291932894134148,0.0348668672806778,0.0,0,0,0,0.0,0.05438865691379189
258,LOR,silenced_down,-2.310671497170849,-1.6910315820201296,-1.5524005854283054,-0.7582709117425441,0.0,0.0,0,0,0,0.0,0.05415093817051138
259,CNTFR,silenced_down,-1.8375184601886,-1.1553019488339746,-0.7154803234446782,-1.1220381367439214,0.015211906818822327,0.0,0,0,0,0.0,0.054086024882399976
260,HAO2,silenced_down,-1.9789135203866144,-2.2206154009271493,-1.346445909145578,-0.6324676112410363,0.030052119779973446,0.0,0,0,0,0.0,0.05405147189942081
261,STAC2,silenced_down,-1.0502072460977503,-0.3217232438182891,1.4678326478263723,-2.518039893924123,0.0,0.0,0,0,0,0.0,0.05397727416251594
262,CYP1A1,silenced_down,-1.3817521428518922,-1.2616991449525248,-1.1731306561569652,-0.2086214866949269,0.09427319643204468,0.0,0,0,0,0.0,0.053876939396227314
263,SGCA,silenced_down,-1.8363198552451512,-0.974493220890272,-0.5277284334898149,-1.3085914217553365,0.004690672707324859,0.0,0,0,0,0.0,0.05365980663736422
264,CFB,inflammatory_up,1.5883509385943202,0.5501201763303064,0.3736940619641949,1.2146568766301251,0.026641356576344866,0.0,0,0,0,0.0,0.0533792323714833
265,CLEC7A,inflammatory_up,1.829164405927422,3.305859031717281,2.5039103147890724,-0.6747459088616503,0.036825357022071244,0.0,0,0,0,0.0,0.053308389912441356
266,MYOC,silenced_down,-1.6553576838379946,-0.6753674338687342,-0.4286381178915607,-1.2267195659464338,0.020798946735068546,0.0,0,0,0,0.0,0.05321341744980404
267,GM2A,inflammatory_up,1.663449557172549,1.6310478303535645,0.432085750275645,1.231363806896904,0.019655784965530228,0.0,0,0,0,0.0,0.053081730845173064
268,PLA2G2F,inflammatory_up,1.8587985666256024,1.9899329832123,1.7417216972460174,0.1170768693795847,0.06245294296591974,0.0,0,0,0,0.0,0.05297387762537433
269,PLA2G4B,inflammatory_up,1.8128929755820828,1.0754987038965782,0.6174297560672823,1.1954632195148005,0.009793866149144598,0.0,0,0,0,0.0,0.05269143143338685
270,APOL1,inflammatory_up,2.150945346696907,3.309352397972741,1.7779027181848843,0.3730426285120225,0.027638959671467723,0.0,0,0,0,0.0,0.05269111983223106
271,IGFBP6,silenced_down,-1.64847162980781,-1.6295591534238478,-0.2822933951692561,-1.366178234638554,0.012558737052606798,0.0,0,0,0,0.0,0.052566799171324
272,TOP2A,inflammatory_up,1.1446857330459772,0.9805480628853268,0.5941695116044468,0.5505162214415305,0.09021369854870163,0.0,0,0,0,0.0,0.052419360448977395
273,HMOX1,inflammatory_up,1.1799940649882172,1.1775392485101506,0.6007980303474261,0.5791960346407912,0.08563091487776373,0.0,0,0,0,0.0,0.05218535314508231
274,CD207,silenced_down,-1.534422502693099,-1.0256697806690962,-0.1433419755933753,-1.391080527099724,0.017316976235120407,0.0,0,0,0,0.0,0.051685655881755735
275,HRH2,inflammatory_up,1.9112927259161456,2.595961751586209,1.3589283784338373,0.5523643474823083,0.03304954958153803,0.0,0,0,0,0.0,0.05162137412108535
276,BIRC5,inflammatory_up,1.3271019007803302,1.1234214726602023,0.6722480948381448,0.6548538059421853,0.06978453504098302,0.0,0,0,0,0.0,0.051617871853957734
277,EHF,inflammatory_up,1.868767999406984,2.258748002794292,1.3683322391450332,0.5004357602619507,0.038501825081526095,0.0,0,0,0,0.0,0.05151309069406125
278,FOXE1,inflammatory_up,1.6801441019748422,2.6158931146713797,1.1555907592074144,0.5245533427674278,0.050065296304376276,0.0,0,0,0,0.0,0.05120357314334194
279,HYAL4,inflammatory_up,1.580104480101869,3.373549942668649,0.6747517461479007,0.9053527339539686,0.03746289541894804,0.0,0,0,0,0.0,0.05109010205747961
280,IFIT3,inflammatory_up,1.507680048874196,2.3637130496992698,1.030603842656482,0.4770762062177138,0.0646127010591537,0.0,0,0,0,0.0,0.05108806361639491
281,CYP2W1,silenced_down,-2.004424407268304,-2.3526893358855783,-1.6595877393296836,-0.3448366679386201,0.03512486938923406,0.0,0,0,0,0.0,0.05086202916272348
282,PLBD1,inflammatory_up,1.772124160800523,2.0424902665454328,1.007113167792176,0.7650109930083469,0.030165475162647323,0.0,0,0,0,0.0,0.05081085855333993
283,GBP1,inflammatory_up,1.748684966689022,1.9985071245151744,0.8681388377109487,0.8805461289780734,0.025793421097292664,0.0,0,0,0,0.0,0.05075546027523302
284,SLC46A2,silenced_down,-1.9754952435903088,-1.9943069027012563,-1.2794608095393647,-0.6960344340509439,0.018658873850320907,0.0,0,0,0,0.0,0.05063917145754883
285,TRPV3,inflammatory_up,1.1509457264524967,1.071083000783598,0.5560916948640191,0.5948540315884776,0.08249926686853801,0.0,0,0,0,0.0,0.050386877762716775
286,SLC5A1,inflammatory_up,1.714335395909056,1.5414548502202106,0.7981029926358039,0.916232403273252,0.024822215832538335,0.0,0,0,0,0.0,0.05009930406142225
287,CRIP1,silenced_down,-1.619312714857965,-1.1907836734999653,-0.142799041471866,-1.4765136733860986,0.002771848910135263,0.0,0,0,0,0.0,0.05003094892810847
288,MPZ,silenced_down,-1.591164386668276,-0.7487992770497413,-0.2833234685278716,-1.3078409181404045,0.01306894218840849,0.0,0,0,0,0.0,0.04988006755582672
289,FUT3,inflammatory_up,2.0450234248557178,2.9495842817651265,1.733686369738773,0.3113370551169447,0.030966149680847096,0.0,0,0,0,0.0,0.04965815515181519
290,TSC22D3,silenced_down,-1.3511994620646703,-1.149962738151486,-0.6117513997718946,-0.7394480622927757,0.05803262422421348,0.0,0,0,0,0.0,0.049303607879498494
291,F3,silenced_down,-2.1917499096865165,-2.6248796496399027,-1.974034598845983,-0.2177153108405334,0.023470486178786193,0.0,0,0,0,0.0,0.048947375287765375
292,ITM2A,silenced_down,-1.815776722886816,-0.9391051648938292,-0.8532572076562741,-0.9625195152305416,0.012302959862376976,0.0,0,0,0,0.0,0.048937034537118465
293,ATP10B,inflammatory_up,1.3715918873884216,0.9108992522232962,-0.0280494168781135,1.3996413042665352,0.021430275101666015,0.0,0,0,0,0.0,0.048773248405327825
294,HR,inflammatory_up,1.0241885499635046,0.7331110007886013,0.3415624598306985,0.6826260901328061,0.08308557794453011,0.0,0,0,0,0.0,0.04874703619199245
295,EPHB2,inflammatory_up,1.731080183815339,3.2334710607270383,0.9505958395557704,0.7804843442595684,0.02707191530618761,0.0,0,0,0,0.0,0.04867295211101552
296,FABP9,silenced_down,-1.4805595564049143,-0.4300523068427341,0.1496322428863949,-1.6301917992913095,0.0014783194187388072,0.0,0,0,0,0.0,0.048649786141604985
297,PGM5,silenced_down,-1.5648711206291717,-1.1302283638776225,-0.2796033007720244,-1.2852678198571472,0.01285285040738007,0.0,0,0,0,0.0,0.0485515605657791
298,DGAT2,silenced_down,-1.3495716025626026,-1.1562934136533398,-0.9834837297139848,-0.3660878728486176,0.07465513064630977,0.0,0,0,0,0.0,0.04823343551055531
299,SELL,inflammatory_up,1.152137986335412,0.6631006524573904,0.7617565023187574,0.3903814840166546,0.0872169741395439,0.0,0,0,0,0.0,0.048076220397440986
300,SYNM,silenced_down,-1.5836609587224846,-1.4192888418942426,-0.3408230063850483,-1.2428379523374362,0.012222041619921123,0.0,0,0,0,0.0,0.04795938154735807
301,LGI3,silenced_down,-1.3499391846896691,-1.8845992541391363,-0.4107143922208691,-0.9392247924688002,0.044327407770883134,0.0,0,0,0,0.0,0.04785518531863223
302,LMOD1,silenced_down,-1.5770604334590472,-0.9203732914469442,-0.3288498521072429,-1.2482105813518043,0.012149487117248751,0.0,0,0,0,0.0,0.047848758693081105
303,CCNB2,inflammatory_up,1.297660283585483,1.2894804268420668,0.852304052981701,0.4453562306037817,0.07326014796608558,0.0,0,0,0,0.0,0.047800085683857296
304,ESPN,silenced_down,-1.4535714310110612,-1.3936480959829425,0.0903109518378304,-1.5438823828488917,0.005541571376630835,0.0,0,0,0,0.0,0.047713356371632445
305,KRT86,silenced_down,-1.1765064540359955,-0.4081414407661266,-0.0144016553314945,-1.1621047987045012,0.044671462159098625,0.0,0,0,0,0.0,0.04756962979857665
306,GPD1,silenced_down,-2.038051613087676,-2.721927157785115,-1.599312717833376,-0.4387388952542999,0.019674700096762695,0.0,0,0,0,0.0,0.04751520265489942
307,CHAD,silenced_down,-1.7418578694236326,-1.2026801879291256,-0.8776996324772902,-0.8641582369463424,0.01852036561978115,0.0,0,0,0,0.0,0.04725261473187599
308,NCALD,silenced_down,-1.2519894171100003,-1.1481857843627257,0.360655417730646,-1.6126448348406464,0.014831254502435458,0.0,0,0,0,0.0,0.04703035759728117
309,ADH1B,silenced_down,-2.0057624845927133,-2.13872352167333,-1.5401553712004512,-0.4656071133922621,0.01903215088763266,0.0,0,0,0,0.0,0.04686917038081828
310,FCGR3B,inflammatory_up,1.0661669219285133,0.3266444909009167,-0.4417478823884639,1.5079148043169772,0.032799750377434565,0.0,0,0,0,0.0,0.04672214327411403
311,FXYD6,silenced_down,-1.557993407274434,-0.7945939252424052,-0.3310377721055009,-1.226955635168933,0.011772185193539023,0.0,0,0,0,0.0,0.04669361657535544
312,CALML3,inflammatory_up,1.5226691017380354,1.8716794543689792,0.5710749855297061,0.9515941162083292,0.028410354241896165,0.0,0,0,0,0.0,0.04668832802820401
313,TGFA,inflammatory_up,1.0464248526232818,0.9460544667065474,0.0836401373877357,0.962784715235546,0.06203497076508683,0.0,0,0,0,0.0,0.046672909871061215
314,ADAP2,inflammatory_up,1.6984124242318268,1.6994917390786162,0.9063562253597306,0.7920561988720962,0.02369765482698574,0.0,0,0,0,0.0,0.046584512157653905
315,PCSK1N,silenced_down,-1.6396764462710272,-0.3517082175320071,-0.3370298507092296,-1.3026465955617974,0.0015605141659842936,0.0,0,0,0,0.0,0.04650606687752505
316,FAM83A,inflammatory_up,2.0938856160173938,2.724178441279656,1.398629658123812,0.6952559578935817,0.0,0.0,0,0,0,0.0,0.04649130541721666
317,CDC20,inflammatory_up,1.5245426045991022,1.329412043339615,0.8238604989303262,0.700682105668776,0.040286621435612825,0.0,0,0,0,0.0,0.046343143360645093
318,CLDN8,silenced_down,-1.7497180752082035,-2.888180829226783,-1.9313294987357024,0.1816114235274988,0.050590906287757156,0.0,0,0,0,0.0,0.04629841278375486
319,FERMT1,inflammatory_up,1.396802801279892,1.3226139204572798,-0.0167117502242231,1.413514551504115,0.01266465392444351,0.0,0,0,0,0.0,0.04623180449312991
320,CNTN1,silenced_down,-1.032550370521899,-0.469989400489986,0.129550993588503,-1.162101364110402,0.036556065446788556,0.058612124850500685,0,0,0,0.0,0.04615971094242227
321,PLLP,silenced_down,-1.8995292941855533,-1.801490036598964,-1.2692188063320229,-0.6303104878535306,0.016297174850904265,0.0,0,0,0,0.0,0.04608297357781346
322,XAF1,inflammatory_up,1.8926348834589923,1.9621870721314445,1.3844500561668505,0.5081848272921419,0.02283711333845187,0.0,0,0,0,0.0,0.04599568245556244
323,SOD2,inflammatory_up,1.3969618834429625,1.7502432709604214,0.6999772318015989,0.6969846516413636,0.04835792870873528,0.0,0,0,0,0.0,0.04581809103775114
324,ZDHHC21,inflammatory_up,1.0321505715235104,0.9204357512171182,0.3329847533260786,0.6991658181974318,0.07335363657770991,0.0,0,0,0,0.0,0.04536297076707542
325,FOXP3,inflammatory_up,1.1833289762232475,0.6197997517064847,0.7106471850541659,0.4726817911690818,0.07356962338964228,0.0,0,0,0,0.0,0.045150006091899036
326,MYL9,silenced_down,-1.413855874104005,-0.9968748937315284,-0.0649024448414552,-1.3489534292625498,0.011790899092577608,0.0,0,0,0,0.0,0.04502811785921847
327,FLNC,silenced_down,-1.5579032949084302,-0.9473692510614656,-0.2341162617241972,-1.323787033184233,0.002679414597505051,0.0,0,0,0,0.0,0.04500938346420566
328,CXCR6,inflammatory_up,1.3906631032218926,0.6869176666151522,0.4011248806363241,0.9895382225855684,0.03112611015862311,0.0,0,0,0,0.0,0.044722180388842875
329,IL17RE,silenced_down,-1.0980153021222554,-1.2773266131077614,-0.2184750749294046,-0.8795402271928507,0.05756059226060924,0.0,0,0,0,0.0,0.04462429652169502
330,TMPRSS11E,silenced_down,-1.5981177718297808,-1.4729094813428154,-0.7054231624326754,-0.8926946093971053,0.02057797630508837,0.0,0,0,0,0.0,0.044478792863974353
331,IFI16,inflammatory_up,1.27827712501802,1.6503939538585168,1.1091810846913992,0.1690960403266208,0.08057500968558784,0.0,0,0,0,0.0,0.04444678183095748
332,ADAM33,silenced_down,-1.0266360674089263,-1.5265597586010946,-0.69271562871497,-0.3339204386939562,0.09019100146765302,0.0,0,0,0,0.0,0.04443583520698906
333,RDH16,inflammatory_up,1.6920870843750568,2.0095502606287194,0.959375344687808,0.7327117396872489,0.021911218847844714,0.0,0,0,0,0.0,0.04443385407751693
334,CACNA1H,silenced_down,-1.042984284791173,-3.590443571508527,-2.830131318812464,1.7871470340212912,0.014487530303640311,0.0,0,0,0,0.0,0.04441426528775514
335,IFIT1,inflammatory_up,1.525498222058271,1.9445093701200489,0.5950037947526607,0.93049442730561,0.02355109675508578,0.0,0,0,0,0.0,0.0443525242749299
336,S100A2,inflammatory_up,2.1185294925562985,2.873420657256996,2.1070388002882785,0.01149069226802,0.027800983557470304,0.0,0,0,0,0.0,0.04426462334548943
337,AGR3,silenced_down,-1.0721400642267416,-2.0411199530611244,-1.7470512003110408,0.6749111360842992,0.05833157337049189,0.04124358494238703,0,0,0,0.0,0.04420896802666763
338,TNXB,silenced_down,-1.3581834336360634,-2.7279159924778016,-0.7488572747605842,-0.6093261588754793,0.012066153718287684,0.0,1,-43,3,0.0,0.04420357277049688
339,AWAT1,silenced_down,-1.6717306791318731,-1.856313733631235,-0.7899754137581754,-0.8817552653736977,0.014974133291806335,0.0,0,0,0,0.0,0.04412352021062134
340,CYP4F8,silenced_down,-1.4922436876638376,-1.6677207659726851,-0.5337680856025688,-0.9584756020612688,0.023379958335151548,0.0,0,0,0,0.0,0.04389338529457756
341,JUNB,inflammatory_up,1.174315095235067,0.7662011803391531,0.8281044571107934,0.3462106381242735,0.0775234816354932,0.0,0,0,0,0.0,0.04385713618461421
342,KRT31,silenced_down,-1.9370235657136083,-1.3973016965834644,-1.2592567722615642,-0.6777667934520442,0.005249476407493822,0.0,0,0,0,0.0,0.043672632021992605
343,INSIG1,silenced_down,-1.209038006278762,-1.121566537598726,-0.925434374777506,-0.283603631501256,0.07761236633849734,0.0,0,0,0,0.0,0.04360330068355986
344,PPP1R1B,silenced_down,-1.6765678277421148,-2.114698676458913,-0.8650953151503953,-0.8114725125917195,0.016890394001227837,0.0,0,0,0,0.0,0.04357882745983396
345,FABP4,silenced_down,-1.1526998493557017,-0.7204751516567505,-0.355563248579775,-0.7971366007759264,0.05405980890567211,0.0,0,0,0,0.0,0.04308016763849918
346,PGLYRP4,inflammatory_up,1.3443091060059196,1.3860113813212205,0.1872587047425367,1.1570504012633829,0.02181507062536322,0.0,0,0,0,0.0,0.043069785781688893
347,PTN,silenced_down,-1.4207895480576158,-0.7882295709631755,-0.3112093026096802,-1.1095802454479355,0.018697357379417728,0.0,0,0,0,0.0,0.043048415485332
348,TMC5,inflammatory_up,1.8237590445118488,1.9955435609906216,1.5205824040299918,0.303176640481857,0.030977316216746566,0.0,0,0,0,0.0,0.04301652411080766
