gene,log2FC,mean_case,mean_ctrl,t,p,padj,log2FC_GSE121212,replicated,log2FC_AD,axis,psoriasis_specificity
TIMP3,-1.5201300770484618,5.70376926110397,7.223899338152432,-18.453724644876054,2.4496456367391223e-41,4.278963853128913e-40,-2.1129147620224638,True,-1.1365289351914312,silenced_down,-0.38360114185703065
P2RX1,-1.3986562725380984,1.438096417648534,2.8367526901866325,-18.269627383727975,2.8682804374444927e-41,4.998474642744711e-40,-0.35359125699640725,True,-0.011073327848012848,silenced_down,-1.3875829446900856
LMOD1,-1.5770604334590472,3.3117377371273924,4.88879817058644,-17.984031057687236,2.9635085497669064e-41,5.146326471061339e-40,-0.9203732914469442,True,-0.32884985210724293,silenced_down,-1.2482105813518043
KLK8,1.2862833558337563,6.652557651163259,5.366274295329503,17.941367190664653,3.7623550282212694e-41,6.480580242700947e-40,1.0861502836340584,True,0.5040966774364426,inflammatory_up,0.7821866783973137
LRRC55,1.12329190874165,1.3129385388048385,0.1896466300631886,22.40356908472655,3.873602851455567e-41,6.649088497331063e-40,2.6466429986670295,True,0.3883859182320998,inflammatory_up,0.7349059905095502
CCL22,1.657583233843276,4.065244797468572,2.407661563625296,17.988956391825276,4.537397414490304e-41,7.72604954941562e-40,1.0534820110751748,True,2.1161088096226623,inflammatory_up,-0.45852557577938624
SPRR1A,2.7567234740053435,9.437137705234084,6.680414231228741,19.396875001182753,5.854618344594875e-41,9.867222414104627e-40,3.751878305885956,True,3.003995655390505,inflammatory_up,-0.24727218138516172
CRIP1,-1.6193127148579647,6.934129275440417,8.553441990298381,-18.005385336543096,6.577534809267492e-41,1.1035559248280054e-39,-1.1907836734999653,True,-0.14279904147186606,silenced_down,-1.4765136733860986
GSTM5,-1.4970643210693297,2.627171706477603,4.1242360275469325,-18.03712287997298,7.141837228390556e-41,1.196881740699274e-39,-1.6931888802990147,True,-1.2489091237385659,silenced_down,-0.24815519733076385
IRX1,-1.3398488029194047,2.005638233499566,3.345487036418971,-18.098953477234577,7.484207421192058e-41,1.2500308237755049e-39,-0.7827530951226787,True,-0.3583968944142666,silenced_down,-0.9814519085051381
DENND2A,-1.172811256685283,1.2136068373867923,2.3864180940720754,-17.886255313754994,8.233525687433638e-41,1.3705639344199444e-39,-1.5801867503991784,True,-0.836139728110894,silenced_down,-0.3366715285743891
SGCA,-1.8363198552451512,2.169151673198811,4.005471528443962,-18.028417149305394,8.95123966318023e-41,1.4867058948958e-39,-0.9744932208902719,True,-0.5277284334898149,silenced_down,-1.3085914217553363
OSR2,-1.6181822294408001,2.8161877323363282,4.434369961777128,-18.33394832710513,9.150377955347372e-41,1.5163920658443554e-39,-1.7291518425259924,True,-1.0301776087571666,silenced_down,-0.5880046206836336
MAPT,-1.040903482479156,1.5379466815612493,2.5788501640404053,-18.631284336380048,9.570122301205865e-41,1.578910854688404e-39,-1.3180253824387962,True,-0.49052202560203684,silenced_down,-0.5503814568771193
IDO1,1.3808190828310487,1.8041895090955284,0.4233704262644797,19.95313069147792,1.0826879283342252e-40,1.7763969155285054e-39,1.1087678902523022,True,0.5169384319911253,inflammatory_up,0.8638806508399234
CDK1,1.1856923713619796,2.690273675329432,1.5045813039674523,17.802293101150475,1.2258259552437158e-40,2.0090300799005332e-39,1.3300126831076344,True,0.6960576858069238,inflammatory_up,0.48963468555505574
ZNF423,-1.102417444367265,1.7909188419367401,2.893336286304005,-17.733159927366582,1.3328825871409045e-40,2.1772856766867632e-39,-1.2703913569876446,True,-0.5434704638433032,silenced_down,-0.5589469805239617
CHPT1,-1.2522143288782788,3.1379998355046963,4.390214164382975,-17.753022647890585,1.5138718654315588e-40,2.4675115438201887e-39,-1.4551134171398359,True,-0.7454580306101102,silenced_down,-0.5067562982681686
SCO2,1.4085553554110768,4.972829110863721,3.564273755452644,18.167386244783117,1.60159586607019e-40,2.607636642840457e-39,1.2092297216990078,True,1.0043496467645348,inflammatory_up,0.40420570864654204
CXCL1,3.2156715660682904,3.4396892764876603,0.2240177104193701,22.299482231376544,1.6909082027944883e-40,2.7500383407593075e-39,2.836168346764905,True,1.354826124864707,inflammatory_up,1.8608454412035833
EPN3,1.2694367023953466,5.036559986787398,3.7671232843920515,17.661767237109423,1.9319291757465622e-40,3.1317477859839315e-39,1.2228855152093594,True,0.400552639843359,inflammatory_up,0.8688840625519876
ABHD12B,-1.7820680359336585,2.236886412375081,4.018954448308739,-19.092053400644666,2.273841378509584e-40,3.681988245266336e-39,-1.522621750337862,True,-1.130950105348382,silenced_down,-0.6511179305852766
SLC16A1,1.0012685042265033,3.6904484352295497,2.6891799310030464,18.543152342941216,2.4526419900129352e-40,3.96719512312756e-39,0.9367229908203756,True,0.8772397844399125,inflammatory_up,0.1240287197865908
ELF3,1.3787286999920207,3.301155579211438,1.9224268792194172,17.786183881890068,2.603206676691264e-40,4.192488326003862e-39,2.526479323379301,True,1.813532952570502,inflammatory_up,-0.4348042525784812
SVIP,-1.1514474356306916,1.8899058280064671,3.0413532636371587,-17.75922967039401,2.616841978409193e-40,4.2098870139667374e-39,-1.7841770123720821,True,-1.3962954056434893,silenced_down,0.24484797001279768
UGCG,1.1082293930848826,5.015964988094401,3.9077355950095187,18.3446237938119,2.7718262455712552e-40,4.444789335535783e-39,0.8274120521683237,True,0.11343255081688497,inflammatory_up,0.9947968422679976
IFI6,2.7717663930500995,7.513548149391753,4.741781756341654,18.22319521268104,3.530727506932054e-40,5.607293204118053e-39,3.6764161842441725,True,2.047984513852075,inflammatory_up,0.7237818791980244
SOCS3,1.5805207462580693,3.4481954253812326,1.8676746791231633,18.982424284566086,3.5813695202121164e-40,5.681649724434697e-39,2.2204698554089464,True,2.840000823786061,inflammatory_up,-1.2594800775279917
EPGN,2.4515081093945343,2.7140220128167165,0.262513903422182,22.052119855809973,5.579208631175653e-40,8.739192444934255e-39,3.3391147261246346,True,1.6117599969910488,inflammatory_up,0.8397481124034856
SEMA3B,-1.7574042962717717,2.047443485243838,3.8048477815156097,-17.547780517096793,5.608987881126764e-40,8.776589984520984e-39,-1.9432531553683356,True,-1.1260839392113136,silenced_down,-0.6313203570604582
LTBP4,-1.5038657208355746,4.461455318536164,5.965321039371738,-17.47001360453403,5.857375403348522e-40,9.136399304383608e-39,-1.2601161346342566,True,-0.7384849651294862,silenced_down,-0.7653807557060883
PNPLA7,-1.188577451179578,1.3156264909189506,2.5042039420985285,-17.46230976631179,6.160025203726748e-40,9.5683150108044e-39,-1.6194513894126374,True,-0.5624111986669704,silenced_down,-0.6261662525126075
SLC29A1,-1.060236506752962,4.549863483745368,5.61009999049833,-18.072078121392433,6.472076563550639e-40,1.0042527987179568e-38,-1.2593777478331196,True,-0.5922010062018872,silenced_down,-0.4680355005510748
CXCL10,2.280471790606362,3.0222501129258585,0.7417783223194967,19.20512755246087,7.209698011643697e-40,1.1152149942048238e-38,2.694331886603835,True,1.7190348229280465,inflammatory_up,0.5614369676783155
EIF4EBP1,1.0867891447256763,4.529251716896127,3.4424625721704505,17.429993060176418,8.695772230446767e-40,1.3395093700061262e-38,1.4238931616064079,True,0.9438302248889618,inflammatory_up,0.1429589198367145
CYP39A1,-1.1599106906700887,2.0364243333989918,3.1963350240690804,-17.406752328588837,9.555855154858106e-40,1.4613969843309233e-38,-1.7434348065664556,True,-1.491314435550259,silenced_down,0.3314037448801703
F10,-1.5241427188100447,3.677168942665201,5.201311661475246,-17.704451116533097,1.0730528562830374e-39,1.630974510086641e-38,-1.467724636008235,True,-0.8760114044115812,silenced_down,-0.6481313143984635
SDPR,-1.0268502246171347,2.2432486170030863,3.270098841620221,-17.32383305923688,1.6359571667930488e-39,2.451462024634947e-38,-0.9606932088513305,True,-0.6718840244064697,silenced_down,-0.35496620021066505
SSPN,-1.2011236400226946,1.8949962946445924,3.096119934667287,-17.354973305466185,1.7474237589303945e-39,2.6079773269578627e-38,-1.639328011218414,True,-0.8945124711278649,silenced_down,-0.30661116889482964
BCL2A1,1.3743405074638657,2.0892836841014675,0.7149431766376019,19.158804004285155,1.7692882390328764e-39,2.637960849871987e-38,1.4797654752399696,True,0.6939125843713975,inflammatory_up,0.6804279230924682
HPGDS,-1.1071836685170062,1.6777485604084017,2.784932228925408,-17.276342748752466,2.09663682183258e-39,3.1104297761019263e-38,-1.5303098512666884,True,-0.8061357571788494,silenced_down,-0.3010479113381568
LEPR,-1.6149954346638045,2.2319223838818463,3.8469178185456507,-17.322754523886207,2.123950377590612e-39,3.147808809858868e-38,-1.9467037056594156,True,-1.515426059066276,silenced_down,-0.09956937559752843
FLNC,-1.5579032949084302,2.3933656295264174,3.9512689244348476,-17.263791446202394,2.3066715719573747e-39,3.40503206724393e-38,-0.9473692510614655,True,-0.2341162617241972,silenced_down,-1.323787033184233
OLFML3,-1.473789471195598,4.854584741319432,6.32837421251503,-17.424757264446452,2.4236751960001986e-39,3.5671219592616785e-38,-1.5390447787430728,True,-0.9817852404290726,silenced_down,-0.49200423076652555
TMEM171,1.1594445276651095,1.663771629295155,0.5043271016300456,19.750933019811768,2.947807380538257e-39,4.321415849280196e-38,1.4828490626380666,True,0.11226668761413017,inflammatory_up,1.0471778400509795
FLG2,-2.811901834812028,5.916257109675172,8.7281589444872,-19.34527379857502,3.1204821973791097e-39,4.556578375642481e-38,-2.529941600286218,True,-1.7857762873047776,silenced_down,-1.0261255475072506
PBK,1.0554909875798062,2.4094809005346187,1.3539899129548125,17.236683947396795,3.125781525176836e-39,4.559837327944422e-38,1.248823003629687,True,0.6961095252319547,inflammatory_up,0.3593814623478515
SMPD3,1.3529550786164415,4.729404855264631,3.37644977664819,17.20733275092237,3.16047942424995e-39,4.6059339844583834e-38,1.2066459525454691,True,0.4068810178268629,inflammatory_up,0.9460740607895786
CNN1,-2.0123225502318514,4.023546464629538,6.035869014861389,-17.280822939900723,3.399193231730729e-39,4.94412988157312e-38,-1.2212714989898303,True,-0.36274665436677367,silenced_down,-1.6495758958650777
NMI,1.168830602703756,4.177395978126795,3.0085653754230393,17.644960051016778,4.113868589731629e-39,5.960297912900649e-38,1.3021739073299998,True,0.965436544806971,inflammatory_up,0.203394057896785
CYP2S1,1.0400033014140504,2.996161289330263,1.9561579879162128,17.673604257754878,4.347040901281539e-39,6.277470681480665e-38,0.7464609630427186,True,1.007069096065414,inflammatory_up,0.032934205348636336
CDON,-1.143586005243424,2.587340023583863,3.730926028827287,-17.4804542988408,5.0596786284083904e-39,7.266911899823025e-38,-2.0621287088462124,True,-0.6576464318132134,silenced_down,-0.48593957343021055
IFI44,2.3940496453322355,4.7515108112481075,2.357461165915872,17.847838753992367,7.898883198649165e-39,1.1150702635130089e-37,3.3823135511481923,True,1.8253055908191,inflammatory_up,0.5687440545131355
MMP28,-1.1187741010833263,2.437733420738628,3.5565075218219544,-17.112929357352968,7.954946137470641e-39,1.1219191113235397e-37,-1.385300031682676,True,0.18080565501712265,silenced_down,-1.299579756100449
XDH,1.4483861336211725,2.092624686657033,0.6442385530358603,19.446442843080426,8.056596867830638e-39,1.135161932134208e-37,2.1741601108386903,True,0.8357470170052883,inflammatory_up,0.6126391166158842
ACSS3,-1.0186779456350339,0.9166617187039163,1.9353396643389502,-17.28562800436015,8.853211331775197e-39,1.235708792928059e-37,-1.9123568583929873,True,-1.1706673863755124,silenced_down,0.1519894407404785
SDC2,-1.3017840657286226,3.4014526367912574,4.70323670251988,-17.200899333628268,1.3504970445377879e-38,1.857089599172453e-37,-1.6144643316915994,True,-0.5320905026896181,silenced_down,-0.7696935630390045
CASQ2,-1.423051474239111,1.2610536011595552,2.684105075398666,-17.269321521649466,1.8695143485906006e-38,2.549571632275163e-37,-0.7121963451435527,True,-0.320452889022075,silenced_down,-1.102598585217036
MYH11,-1.940005293889028,5.027029928326157,6.967035222215185,-16.97709299931306,1.8716367005114762e-38,2.5501264484970756e-37,-1.5878532514777621,True,-0.44007798658793185,silenced_down,-1.4999273073010961
WFDC12,2.1260506406539355,6.83025133113578,4.704200690481844,16.90490524919754,2.3254362826896696e-38,3.151103950973741e-37,2.0212585390941884,True,1.11454740170978,inflammatory_up,1.0115032389441554
RAET1L,1.1413601238851334,2.6209747600664492,1.4796146361813158,16.895486523347923,2.37501163614579e-38,3.2095043610279246e-37,0.9418629255729063,True,1.1218624130685524,inflammatory_up,0.019497710816581026
WNT2,-1.0851970971920588,0.19409920829994842,1.2792963054920072,-20.728250450462706,2.762046532281363e-38,3.712280443251579e-37,-1.9438440319107237,True,-1.1983613646378546,silenced_down,0.11316426744579577
PLCH2,-1.135269723981402,2.1404871103512106,3.2757568343326127,-16.956332883801547,2.8814232023984214e-38,3.867404724856352e-37,-1.1843532740477132,True,-0.22690685080903794,silenced_down,-0.9083628731723641
CD7,1.3379755057139513,2.448077123692705,1.1101016179787537,17.477775757642235,3.2249239029796166e-38,4.311015631096403e-37,0.5489515289205299,True,0.4605330873163682,inflammatory_up,0.8774424183975831
HIGD1A,1.1043753895659831,5.872237467865278,4.767862078299295,17.080213911853686,3.455326500750408e-38,4.610720685247291e-37,1.3402693555669423,True,0.5667226806947712,inflammatory_up,0.537652708871212
MMP12,1.8543729548579568,1.997507700462831,0.14313474560487408,20.565686650495817,3.494505864626305e-38,4.6588188051721995e-37,2.286207515539317,True,3.7203154754654424,inflammatory_up,-1.8659425206074856
CXCL2,1.2133187648594939,1.4698112068918288,0.2564924420323349,19.861422125202367,4.38633060874071e-38,5.806126847634074e-37,1.042721870611891,True,0.50943979565275,inflammatory_up,0.7038789692067439
PSAPL1,-2.18935867692363,3.850404677628086,6.039763354551716,-17.664824788029986,4.725847417351707e-38,6.2333382306063115e-37,-1.729133332794543,True,-0.6216801815976112,silenced_down,-1.5676784953260188
CYP4B1,-1.6211643116201917,1.7284825141598374,3.349646825780029,-16.799477890711422,4.738446352220517e-38,6.244415339162942e-37,-2.05539791722296,True,0.21026360289040102,silenced_down,-1.8314279145105927
BHLHE41,-1.117947473918712,1.5568665343575627,2.674814008276275,-16.797966645750254,4.924352292020962e-38,6.47219246869068e-37,-1.269332892738027,True,-0.30057198666360785,silenced_down,-0.8173754872551042
FAM111B,1.1402384156433667,2.235390309582377,1.0951518939390101,17.117616564540768,6.113936521059276e-38,7.986262424037447e-37,1.1870025159037412,True,0.9717613059687378,inflammatory_up,0.16847710967462892
NUSAP1,1.0086517362776029,3.5758433757332977,2.567191639455695,16.707999668315956,7.508864770090656e-38,9.756929616031257e-37,0.9559059647997312,True,0.6714930654011884,inflammatory_up,0.3371586708764145
TGFA,1.0464248526232818,3.888838487934753,2.842413635311471,18.110242597648885,7.92364606404235e-38,1.0277923101395246e-36,0.9460544667065474,True,0.08364013738773579,inflammatory_up,0.962784715235546
IL11RA,-1.1004620645024699,3.544942337075321,4.645404401577791,-17.59571412088806,8.267170764105263e-38,1.070483392059449e-36,-1.473915510875449,True,0.009134549221420762,silenced_down,-1.1095966137238906
LDLR,1.1015413951730357,4.497051060065726,3.39550966489269,16.83006066028179,8.413162779529108e-38,1.0865479124039981e-36,1.281025295856189,True,1.321961304965762,inflammatory_up,-0.2204199097927262
INHBB,-1.129331277289047,2.5461718275117713,3.675503104800818,-16.95000212926204,8.458655285637029e-38,1.0914749203211323e-36,-1.0477044686917913,True,-0.1930106374911449,silenced_down,-0.936320639797902
LAMC3,-1.2741449919106476,2.1164436100446387,3.390588601955286,-16.689091875237608,8.663298173687281e-38,1.1140132123863445e-36,-1.5932324926455492,True,-0.9026209816539326,silenced_down,-0.371524010256715
TNNT1,-1.632878272111928,2.3074001369221917,3.9402784090341196,-16.759739524698777,1.0095580453929678e-37,1.2892680708562255e-36,-1.713857209963531,True,-0.5322020157760399,silenced_down,-1.100676256335888
SUSD2,-1.4201415471314291,2.8259263291248224,4.246067876256252,-16.82332189323137,1.1233302895126576e-37,1.4284264117712278e-36,-2.0207654403921875,True,-1.555853401590816,silenced_down,0.13571185445938694
SBNO2,1.137252714807619,4.619726344880395,3.4824736300727763,16.83736491927136,1.1362173440113286e-37,1.4435787024554189e-36,1.318699096985715,True,1.2460245766500204,inflammatory_up,-0.1087718618424014
BBS2,-1.0240556285670523,2.8963929081168263,3.9204485366838786,-16.673274816244355,1.341853649857463e-37,1.6947030165786905e-36,-1.211431684253693,True,-0.7426146852619064,silenced_down,-0.2814409433051459
PCP4,-2.2003747604381867,2.5112479149160127,4.711622675354199,-16.844224160153296,1.5940242823689693e-37,1.9945430098833948e-36,-0.4118846423592256,True,-0.13211190284969387,silenced_down,-2.068262857588493
LIMS2,-1.1678191189837746,3.0589856398675455,4.22680475885132,-16.794692451375504,1.6047359032523316e-37,2.006257291997133e-36,-1.4091452036943515,True,-0.3619609069844505,silenced_down,-0.8058582119993241
FPR1,1.6781165091242976,2.3515835370877074,0.6734670279634098,17.832953146397927,1.6322801270771e-37,2.038978494874041e-36,1.0768002101354455,True,0.5678020221990799,inflammatory_up,1.1103144869252177
FOXP3,1.1833289762232477,2.3544764707739416,1.171147494550694,18.105390471465665,2.1181708773309454e-37,2.632659706649206e-36,0.6197997517064847,True,0.7106471850541659,inflammatory_up,0.4726817911690818
APOD,-1.7224130914912,6.9477804259733436,8.670193517464543,-16.947578512048405,2.28142143260273e-37,2.8237576682464267e-36,-2.0881550577739048,True,-1.0624515196430941,silenced_down,-0.6599615718481058
AASS,1.2759616774468028,2.937475987992619,1.661514310545816,16.712939920971586,2.5370522737262127e-37,3.1297329501195144e-36,1.9788214443585908,True,0.6289414813509442,inflammatory_up,0.6470201960958586
GLTSCR2,-1.1957419954514439,6.7525384873317,7.948280482783144,-16.61579709701649,2.758350987905769e-37,3.391471251879178e-36,-0.9579186367630896,True,-0.6699035088886731,silenced_down,-0.5258384865627708
GATA2,-1.0105516884783543,2.1282683408253953,3.1388200293037496,-16.523455741374637,2.8397718100250335e-37,3.482937950166842e-36,-0.5917098603660016,True,-0.14261701806073868,silenced_down,-0.8679346704176156
CSTB,1.1535842596006578,9.58317454771045,8.429590288109793,16.526416394091676,2.87129112699892e-37,3.518692712517638e-36,1.6926432474875845,True,0.9480779415072531,inflammatory_up,0.2055063180934047
NOV,-1.0651052554108467,3.007709288932612,4.0728145443434585,-16.493647735601428,3.0335443174279815e-37,3.7083582465926765e-36,-0.6341362380357887,True,0.6086110262251943,silenced_down,-1.673716281636041
FOXC1,-1.3383799539183316,2.129389536121145,3.4677694900394767,-16.6542265507254,3.2091882311481988e-37,3.9102117259031124e-36,-1.4973850490485248,True,-0.5908569673241293,silenced_down,-0.7475229865942024
ISM1,-1.2477178223711642,2.8659612479712213,4.113679070342386,-17.00870262281703,3.2207812351126576e-37,3.9211231007329774e-36,-1.3341226875856709,True,-0.4914760577867052,silenced_down,-0.756241764584459
LHFP,-1.0885735784923307,4.515964328316756,5.604537906809087,-17.104126461631513,3.522071158443007e-37,4.277417301491446e-36,-1.4212808866008566,True,-0.8275133325189334,silenced_down,-0.2610602459733973
WDR72,-1.0077527562941206,0.30007181804551897,1.3078245743396395,-19.343863403047987,3.5959442169263187e-37,4.360009036265067e-36,-2.1018518925155836,True,-0.8863566879187164,silenced_down,-0.12139606837540429
POPDC2,-1.0869567982700978,1.1469544922844652,2.233911290554563,-16.70551107338909,3.7003216743504884e-37,4.475612830693247e-36,-0.2392844089766395,True,-0.0021723953354446657,silenced_down,-1.0847844029346532
TTYH1,-1.135133176960463,0.8339049925540533,1.969038169514516,-16.94129095335843,3.7119827106343777e-37,4.486066910047157e-36,-0.5832718053628023,True,-0.2027056025960512,silenced_down,-0.9324275743644117
DES,-2.647561078745756,4.820020343855831,7.4675814226015875,-16.847748817633512,4.486933929870464e-37,5.374558651694154e-36,-1.6067247393416255,True,-0.4067050662962082,silenced_down,-2.240856012449548
ELMOD1,-1.5791223066605413,2.4526023326460473,4.031724639306589,-17.282542369767125,4.680401520572208e-37,5.597278246444559e-36,-1.542505907391293,True,-1.1547111308263327,silenced_down,-0.4244111758342086
SYNM,-1.5836609587224846,2.096100733582422,3.679761692304907,-16.394947408858556,5.679326646914865e-37,6.764678734486336e-36,-1.4192888418942426,True,-0.34082300638504837,silenced_down,-1.2428379523374362
LRRC17,-1.1312322645430808,1.043639864894314,2.1748721294373947,-16.531093957998902,5.819706860920916e-37,6.926336468181698e-36,-1.1989315151488484,True,-0.498601019117499,silenced_down,-0.6326312454255818
SYNPO2,-1.4721749276153453,2.2014835175761966,3.673658445191542,-16.38737916563119,6.42423122607424e-37,7.627491787187986e-36,-1.3526898094552164,True,-0.44741111471287187,silenced_down,-1.0247638129024734
TSPAN8,-2.1974742057030263,2.4276566951536664,4.625130900856693,-16.37989348057028,6.571267424882554e-37,7.795841202783654e-36,-2.353157282668618,True,-1.6423199833659805,silenced_down,-0.5551542223370458
FCGR3A,1.5125908473240852,2.596033944010899,1.0834430966868138,16.809922491478687,7.829834139114553e-37,9.208107949203942e-36,1.1735959417412611,True,0.43048327436319456,inflammatory_up,1.0821075729608907
HMGCS2,-1.9223587515966576,1.132197131248193,3.0545558828448507,-16.681648998931973,7.984785729092247e-37,9.382912242130928e-36,-1.9525836880004692,True,-0.9707219523076542,silenced_down,-0.9516367992890034
MYOC,-1.6553576838379946,0.9323681930301436,2.5877258768681384,-16.88741117630602,8.134839951351262e-37,9.551690037664812e-36,-0.6753674338687342,True,-0.4286381178915607,silenced_down,-1.2267195659464338
TK1,1.2937860972920867,4.4724320236450055,3.1786459263529188,16.715245942691457,8.480735829319072e-37,9.949971436687293e-36,1.1556678516532441,True,0.8332756690451664,inflammatory_up,0.46051042824692034
HOPX,-1.051885104429397,7.138109382145421,8.189994486574818,-16.308368030009767,9.923800155660975e-37,1.16155345916457e-35,-1.231744665378125,True,-1.1287043504146812,silenced_down,0.07681924598528411
LONRF1,-1.1644853733396152,3.0464984847786916,4.210983858118307,-16.392212756026414,1.1167082003080539e-36,1.3029723232008807e-35,-1.5752210871841203,True,-0.6062569268510023,silenced_down,-0.5582284464886129
LGALS3BP,1.106023179802035,6.5558695638840065,5.4498463840819715,16.37203366102724,1.1323446326609616e-36,1.320180624667074e-35,1.9435606607179245,True,1.7362789490854746,inflammatory_up,-0.6302557692834396
TNS1,-1.1653054664099374,4.26050677912044,5.425812245530377,-16.397912933345662,1.1820285904837497e-36,1.3748712830626712e-35,-1.1991378315668264,True,-0.49531602249147166,silenced_down,-0.6699894439184657
DNASE1L3,1.1837622123771236,3.8112283087345875,2.627466096357464,16.34498826503165,1.2790598821507384e-36,1.4830908851927243e-35,2.3318063838731837,True,1.8214740226671982,inflammatory_up,-0.6377118102900745
EFEMP1,-1.135686775600612,5.0699665364730775,6.205653312073689,-16.958369150777298,1.4992584962572397e-36,1.7289742084456066e-35,-1.2751254691323686,True,-0.9317773608582467,silenced_down,-0.20390941474236524
CES1,-1.6657308115293392,2.834173811065949,4.499904622595288,-16.248345683397357,1.522294860635695e-36,1.7541793103371788e-35,-2.1137939842007194,True,-1.8506984638096182,silenced_down,0.184967652280279
GFRA1,-1.3145888629119966,2.3564910894578084,3.671079952369805,-16.374432433257983,1.7749843296101884e-36,2.0358905910227971e-35,-2.483017395594881,True,-1.245005310101873,silenced_down,-0.06958355281012363
ASPG,1.3542827762421636,3.0392958734760502,1.6850130972338866,16.44193476008199,1.830051410877145e-36,2.0974336332065348e-35,1.0768196199060633,True,0.5546023872056884,inflammatory_up,0.7996803890364752
TCF7L1,-1.0630817430530537,2.7899248639811685,3.853006607034222,-16.34379787759191,2.046415948507443e-36,2.3346103664284834e-35,-0.7024387474892488,True,-0.20832790488062503,silenced_down,-0.8547538381724287
ISG20,1.047898449121111,3.508226510108212,2.460328060987101,16.207998564025868,2.344199100572603e-36,2.6661453427706003e-35,1.2151269487713243,True,0.8710014628049598,inflammatory_up,0.17689698631615114
ACTG2,-2.200465553589944,4.786048113974239,6.986513667564183,-16.280929063573527,2.92391105447453e-36,3.3153270651993815e-35,-1.1432889742192263,True,-0.0471553213355933,silenced_down,-2.1533102322543507
UGT1A7,1.4261198553015917,3.7225668846366915,2.2964470293351,16.754791910834104,3.3355503070531164e-36,3.776310381899815e-35,1.668191622540909,True,2.170093565260128,inflammatory_up,-0.7439737099585364
CLEC2A,-1.6359900011115678,2.4531986313036724,4.08918863241524,-16.461818758104716,3.6350561887347595e-36,4.1060114168345134e-35,-1.5979194554067222,True,-1.1456946489458106,silenced_down,-0.49029535216575715
SLC2A4RG,-1.0047279524643589,4.394976021861686,5.399703974326044,-16.108241993552785,3.739750996977959e-36,4.214662514789793e-35,-0.7992126601176199,True,-0.45605200576586036,silenced_down,-0.5486759466984985
ZBED2,1.0502371348662236,2.4592431465777302,1.4090060117115066,16.131622147134234,4.140655616390802e-36,4.641843569958467e-35,2.04778299159611,True,1.6209388235529885,inflammatory_up,-0.5707016886867649
SQLE,1.0432565612567446,5.464256111020407,4.420999549763662,16.4953913225803,4.310817476496976e-36,4.828960195035987e-35,1.151590827034532,True,0.6588418614795408,inflammatory_up,0.38441469977720377
VIT,-1.2665608620105644,1.7389071395054834,3.0054680015160478,-16.32122607105004,4.378382012323586e-36,4.900952455812508e-35,-0.6475325588845067,True,-0.2671156015849534,silenced_down,-0.999445260425611
MPZ,-1.591164386668276,2.199793144688908,3.790957531357184,-16.05622839615694,4.954842880247134e-36,5.517134038567315e-35,-0.7487992770497413,True,-0.2833234685278716,silenced_down,-1.3078409181404045
GPR12,-1.369650203317089,0.6133682286297266,1.9830184319468156,-17.620718764621866,5.4039837387566103e-36,6.00824370056971e-35,-1.9370124928454828,True,-0.707137740066283,silenced_down,-0.6625124632508059
HAS3,1.199690110821988,4.134906912128227,2.935216801306239,18.128572343796034,6.153779502432621e-36,6.826562112213501e-35,1.700111482886559,True,2.192068514445893,inflammatory_up,-0.992378403623905
AHNAK,-1.002787726321201,6.979530217072724,7.982317943393925,-16.1688685159761,6.482075163155081e-36,7.169348757462819e-35,-1.3601167543285513,True,-0.4029070306595983,silenced_down,-0.5998806956616027
F2R,-1.0542427528940368,3.7408371316109705,4.795079884505007,-17.51626381123453,6.887313197866657e-36,7.589318805506883e-35,-1.7181379945112552,True,-0.6752023213314517,silenced_down,-0.37904043156258505
MERTK,-1.0641714824180522,1.0784268454327317,2.142598327850784,-16.189410371270757,7.365724922269413e-36,8.08652148962591e-35,-1.3790031405188474,True,-0.7988139674879202,silenced_down,-0.26535751493013193
NTN1,-1.2208488448151775,2.4878272491571685,3.708676093972346,-16.26646633486923,8.019198060387749e-36,8.778010247987032e-35,-1.542350063803105,True,-0.4127643074587035,silenced_down,-0.808084537356474
SGCE,-1.135869842776394,2.3749885288754378,3.510858371651832,-16.242109559176775,8.455517006988286e-36,9.242004434476535e-35,-1.3368909133417253,True,-0.3248190564180251,silenced_down,-0.8110507863583689
ADRA2C,-1.0659204096474761,1.172610583674968,2.238530993322444,-16.44757256166423,8.542820180610572e-36,9.33056737581015e-35,-0.27314948370851555,True,0.12307073875600771,silenced_down,-1.1889911484034839
LRG1,2.050332580596492,4.71651458892258,2.6661820083260883,16.60423227501987,9.774771210743316e-36,1.0615119521530985e-34,3.036636836687377,True,1.9500820177733589,inflammatory_up,0.10025056282313294
NPTX2,-1.036787926913485,1.104025263855616,2.140813190769101,-16.008429553426037,1.0609852599854098e-35,1.1503680444699575e-34,-0.5761146554793805,True,0.09088070624130506,silenced_down,-1.12766863315479
TNIP3,2.0095615818766603,2.0469210580274066,0.03735947615074614,20.33406176302582,1.123753253436834e-35,1.2148794263518936e-34,3.631090981473641,True,0.5794392596930313,inflammatory_up,1.430122322183629
DSG2,-1.1555118658637276,2.2403330854967614,3.395844951360489,-16.118185820253075,1.1531645418994358e-35,1.2457696886144706e-34,-1.091618827225151,True,-0.5144567430087461,silenced_down,-0.6410551228549815
