gene,log2FC,mean_case,mean_ctrl,t,p,padj
H2AFJ,0.4091008876118183,4.614930929592247,4.205830041980429,6.233537024595024,3.4673368878625133e-09,7.161589945543458e-09
SLC1A3,0.313268897151447,2.124670561458863,1.811401664307416,6.237156729098758,3.4821275691996022e-09,7.191140082821907e-09
LOC643008,0.3549717155852756,2.344242160188574,1.9892704446032983,6.243298878759835,3.4880241898413194e-09,7.202316930405781e-09
LRRC57,-0.2469770013628816,2.5741731813862065,2.821150182749088,-6.22911681072789,3.490427859825148e-09,7.206279185597337e-09
BNC1,0.32546894086945555,3.234231170751697,2.9087622298822415,6.2839941057073565,3.4962207060283103e-09,7.2172366053479836e-09
CCDC111,-0.36070485676383424,1.8084583191079622,2.1691631758717964,-6.236608147241652,3.5488695590171408e-09,7.324902248651736e-09
ZC3HAV1,0.3137096141017275,3.4917378372912533,3.178028223189526,6.268936615345372,3.5754969187952783e-09,7.37848509072524e-09
NCL,0.2422950540012323,7.78888022468592,7.546585170684688,6.22447230073358,3.5758228451789187e-09,7.37848509072524e-09
GSTT2B,-0.8602951924789195,1.1780683913410812,2.0383635838200007,-6.270791541325314,3.5981472416607935e-09,7.423519604064913e-09
C2orf15,-0.2080985516240873,0.7723570001196892,0.9804555517437765,-6.225900444870089,3.637844350716271e-09,7.504379166444264e-09
ACAD10,-0.2041175475530692,2.2790082792245645,2.4831258267776337,-6.2212363492247205,3.644111492414692e-09,7.516264372796504e-09
MLYCD,-0.2990517255194942,1.9698564573296582,2.2689081828491524,-6.219080164680614,3.6776002707949735e-09,7.584285242143074e-09
VPS4A,-0.18466612924616665,5.305894196023801,5.490560325269968,-6.219199780583261,3.680223454373931e-09,7.588642204087736e-09
LOC643837,-0.2262927349333408,2.2042762433851517,2.4305689783184925,-6.229588673422974,3.723873482418419e-09,7.677583816386935e-09
TBC1D9,-0.32986749986858754,2.2771639368768297,2.6070314367454173,-6.222697864798794,3.736749509071594e-09,7.70306219003595e-09
SFRS18,-0.48804333942021394,3.762404479302859,4.250447818723073,-6.227327123886218,3.755345425131284e-09,7.740323037240231e-09
SPATA1,-0.2418839731043092,1.223960947319767,1.4658449204240762,-6.214034932766493,3.778961503008004e-09,7.78791941525218e-09
ACCS,-0.5178866340982553,1.7431230583941646,2.26100969249242,-6.21892064995888,3.807653074700575e-09,7.845961041783206e-09
TMOD3,0.35559798113655017,4.625208955698297,4.269610974561747,6.245386602377605,3.838345763695832e-09,7.908109463248584e-09
TNF,0.3411172329948964,1.4105209944626438,1.0694037614677474,6.226115011006441,3.863135131358574e-09,7.958079784873226e-09
TAGLN2,0.25283555081218445,8.53732573932026,8.284490188508075,6.208959806503201,3.937012558609639e-09,8.109143921814089e-09
KCNN4,-0.6967364760842956,2.3692942930095997,3.0660307690938953,-6.236364724621704,3.942508899385356e-09,8.119339815650223e-09
NDOR1,0.32866204184468906,3.066722582505578,2.738060540660889,6.209707644262659,3.958234156762646e-09,8.150595752912692e-09
SRPK2,-0.28871216522500687,3.467741506497472,3.756453671722479,-6.216727495764256,3.984402771673152e-09,8.203344487662244e-09
SCP2,-0.36326648719682986,4.698091430781559,5.0613579179783885,-6.205207063116713,4.026199429087033e-09,8.288250174958973e-09
UBAC1,-0.20366796164469836,5.04561767944171,5.249285641086408,-6.2016885212783865,4.064771850902673e-09,8.366495924074803e-09
LINS1,0.2644220810823221,2.145467089246421,1.8810450081640988,6.201872989468179,4.117641157406659e-09,8.474143126796343e-09
PDPN,0.33219076218414,3.2605658550433514,2.9283750928592114,6.225488268865072,4.125220163800008e-09,8.488565577919035e-09
PIAS1,-0.28825908149022217,3.472793723043438,3.76105280453366,-6.208980658734969,4.167659860116598e-09,8.574707795243354e-09
UBN2,-0.3286203905943754,1.4919068876414494,1.8205272782358248,-6.201032778982626,4.169765965559337e-09,8.577853733467968e-09
PLXNB3,-0.33169748727476644,1.0259872470204814,1.3576847342952478,-6.206851061016576,4.213009278056325e-09,8.665612691062304e-09
AUH,-0.31675612938341,2.26073955340684,2.57749568279025,-6.201396936546429,4.22508231238408e-09,8.689243023462833e-09
IFFO1,-0.4021823907072659,2.1713791343062043,2.5735615250134702,-6.193470990287288,4.254312555417508e-09,8.748147203801529e-09
ALDH9A1,-0.3112551337815903,5.435983520707695,5.747238654489285,-6.205780533367055,4.271645565966356e-09,8.78257418230842e-09
ELTD1,-0.4624492050434701,2.459840894239215,2.922290099282685,-6.189001076846471,4.300374978521147e-09,8.840419590059031e-09
ZBTB7A,0.31770334784161314,4.631735951623634,4.314032603782021,6.19058197561584,4.332256224749547e-09,8.904727430987557e-09
FAT1,0.34328802437176575,3.9015308879745025,3.558242863602737,6.197441963404121,4.342175036741286e-09,8.923881089611395e-09
PPP1R12C,-0.3615010568613619,3.960107277396426,4.321608334257788,-6.207577981571117,4.344541110656644e-09,8.927509484367019e-09
MIR23A,-0.6130865996092436,0.831694784083822,1.4447813836930656,-6.206950489154985,4.35446914406565e-09,8.946673645685679e-09
ZNF830,-0.22722492388916216,3.1685055967510936,3.3957305206402557,-6.186026114779226,4.366382102366549e-09,8.9699101646875e-09
C1orf89,-0.3760677675471069,1.3229610146481106,1.6990287821952175,-6.202264175696624,4.368368906699017e-09,8.9727516647894e-09
ARL9,-0.3360282901637035,1.160472435719077,1.4965007258827805,-6.186686336667046,4.378226833932302e-09,8.991757652169614e-09
STXBP1,-0.21185224946189507,3.019107470582835,3.23095972004473,-6.20113430497539,4.408207741440641e-09,9.052080132133599e-09
EXOC3,0.226042923302197,4.996489317515833,4.770446394213636,6.196624744079392,4.415841915848145e-09,9.06650415456943e-09
SDCCAG3,0.23997150543974088,3.1392756412746734,2.8993041358349325,6.1980624289930155,4.422389065766471e-09,9.078692647786022e-09
NUDT13,-0.26986750807585946,0.9239163132291976,1.1937838213050571,-6.266123705196535,4.429692748277755e-09,9.092430641141788e-09
TIMP1,-0.4527537795240306,6.736317824535619,7.18907160405965,-6.216276319022763,4.4486862550403456e-09,9.130156175780027e-09
SCNN1A,0.2880164976342563,4.732859615174271,4.444843117540015,6.186909744719405,4.4539040026495395e-09,9.139602843647902e-09
ABCA6,-0.5007539509447629,1.5897171129985646,2.0904710639433275,-6.182302996780623,4.456493591298646e-09,9.143654552747325e-09
PLVAP,-0.45697102241884124,5.514660129171604,5.971631151590445,-6.20472242975683,4.461465340855058e-09,9.152592091058575e-09
PPP2R2A,0.2975670965016728,4.0061567266389035,3.7085896301372308,6.19053853696955,4.503824564145279e-09,9.238216109565278e-09
GMPR2,-0.17749245768567645,3.7302649741502636,3.90775743183594,-6.179734119308664,4.515673585098106e-09,9.261242803874634e-09
ZNF22,-0.36276181784538775,2.6402803328863054,3.003042150731693,-6.18072892409368,4.527366000209788e-09,9.283942004844599e-09
TSGA14,-0.21625603085043232,0.9724822137349957,1.188738244585428,-6.1781508370790625,4.558063375089537e-09,9.34560166492496e-09
UPRT,-0.2307666571321807,1.7926164742052548,2.0233831313374355,-6.1863567076975965,4.5622488163728694e-09,9.35289320857574e-09
ZBTB46,-0.23630062061772006,1.0321961767900951,1.2684967974078152,-6.181380961056656,4.562952954680687e-09,9.353046838296803e-09
SFMBT1,-0.22237052598226614,1.9155911010156716,2.137961626997938,-6.179840863117222,4.57454438264411e-09,9.375513890528705e-09
HIST1H4K,0.4894791887348191,1.797179412781725,1.307700224046906,6.178208425394369,4.581485545207069e-09,9.388445358354436e-09
FBXL8,-0.39730312325119876,1.8579245953363144,2.255227718587513,-6.176862898719768,4.587825756269333e-09,9.40014195271449e-09
GRPEL2,0.3061592296562381,2.478401485640173,2.1722422559839347,6.190632896562834,4.589476383498694e-09,9.402228010020408e-09
COX4I2,-0.39925375892325166,2.3596080154243673,2.758861774347619,-6.199711662949411,4.664698510885195e-09,9.55501493238369e-09
CCAR1,0.39000893085548416,3.990274706168445,3.6002657753129608,6.171902958221257,4.698658183558065e-09,9.623250743812432e-09
CALB2,-0.5661569046291546,2.080497974830492,2.6466548794596467,-6.182899946156724,4.768066005341068e-09,9.764058571345222e-09
BRPF3,-0.24042319540215384,2.741892025434777,2.982315220836931,-6.166080127615835,4.852071326003821e-09,9.93366559686212e-09
CHORDC1,0.46139044768592297,2.0070033123485858,1.5456128646626628,6.165646840163232,4.852226431134601e-09,9.93366559686212e-09
CORIN,-0.7814743572953717,2.4429612605815056,3.2244356178768774,-6.1658015057725475,4.857866782157132e-09,9.943843254856205e-09
SLC37A1,-0.25106937071822055,1.9434067880806787,2.1944761587988992,-6.16809473791811,4.8618142486420675e-09,9.950553325907246e-09
FBXO27,-0.428725071788882,3.4200359151727575,3.8487609869616395,-6.1781601387512985,4.86718263478548e-09,9.960169309758558e-09
SCAPER,0.3810150318063399,2.6195901278284137,2.238575096022074,6.200339441784568,4.900533098402503e-09,1.0027037096731343e-08
NME1-NME2,0.2514529681412627,7.728857485767284,7.477404517626021,6.184628454867092,4.907465375934662e-09,1.0039839363235447e-08
LY6G6D,-1.0068078608123103,1.558374731835695,2.5651825926480054,-6.187760897588164,4.916643173205964e-09,1.005723142558231e-08
RRM2B,-0.39180541053623896,2.236020528836744,2.627825939372983,-6.165593614505421,4.929460136049598e-09,1.008206176697541e-08
ZNF70,-0.24593472393015148,0.9329575840213835,1.178892307951535,-6.180967905530782,4.983388645526531e-09,1.0190957795536097e-08
E2F5,-0.2645273449637551,0.8566704830282454,1.1211978279920005,-6.170007382455688,5.0029476936229694e-09,1.0229548482215329e-08
FRS3,-0.23722048531092188,0.9455319194415333,1.1827524047524551,-6.159373136482178,5.08793311109852e-09,1.0401887731602187e-08
PAQR3,-0.381437265091745,2.2969900500550886,2.6784273151468336,-6.157422373202117,5.1103506325390734e-09,1.044628192418775e-08
TAOK2,-0.2681898131628624,3.0419058985594107,3.310095711722273,-6.176812541216421,5.144661719502941e-09,1.0513527146055983e-08
RPL19P12,-0.29665297601024054,6.519150468948574,6.8158034449588145,-6.175393417257834,5.144120287446794e-09,1.0513527146055983e-08
UBA3,-0.33390623862034374,4.2411672746196665,4.57507351324001,-6.15630444288735,5.1464314929863005e-09,1.051569816401943e-08
BBS4,-0.29340902587973705,2.2165952413951286,2.5100042672748657,-6.169885392858666,5.1644140952318865e-09,1.0550991688513193e-08
KRT7,-0.9130824063332694,4.339493961308089,5.252576367641359,-6.1696668830351875,5.217340377906212e-09,1.065765627560476e-08
TNFRSF12A,0.6024031919645467,3.6751122651732024,3.0727090732086557,6.155936311786128,5.227781400698705e-09,1.0677517246686762e-08
LOC389765,-0.25743728493154144,0.46059887145305184,0.7180361563845933,-6.186857505816628,5.247210400905657e-09,1.0715727793579144e-08
TMEM211,-0.37816603816001754,0.38266145829737924,0.7608274964573968,-6.188307260625144,5.280449747772939e-09,1.0782127129209441e-08
HNRNPA2B1,0.2879574477429303,7.1193317743107585,6.831374326567828,6.149693202740851,5.293459005288983e-09,1.080720616860606e-08
SIRT4,-0.26605742631123697,0.672947387498981,0.9390048138102179,-6.151625945425602,5.304432680725215e-09,1.0828123015515012e-08
MAPKAPK2,0.15848942810080047,4.369448821668808,4.210959393568007,6.148597007253297,5.326379723310643e-09,1.0871431358919773e-08
PGA3,-0.6503155891194056,0.93248409136832,1.5827996804877256,-6.177193069152109,5.333058764550234e-09,1.0883569266205275e-08
IL3RA,-0.36104840231022983,2.454107237313777,2.815155639624007,-6.148711668599318,5.351880484053858e-09,1.0920480905348057e-08
DTD1,-0.19425622004483767,4.60041083208193,4.794667052126767,-6.148403598726752,5.4170778243486046e-09,1.1051998608144662e-08
SLAIN2,-0.2966505943830655,3.868353292094429,4.1650038864774945,-6.182528114661322,5.422492868486524e-09,1.1061528268155919e-08
CCDC61,-0.3325468812360559,2.1717136248050526,2.5042605060411085,-6.164184675444835,5.486995134125471e-09,1.119157281404708e-08
ESD,-0.3824816132797322,5.404434623843629,5.786916237123362,-6.152953790226278,5.52201769098697e-09,1.1261461514133806e-08
BCR,0.2652838495306087,4.411705088374192,4.146421238843583,6.1417490573371865,5.530884565319782e-09,1.1277997128049184e-08
LOC339047,-0.67908958591571,5.067453816825756,5.746543402741466,-6.154113498123989,5.545671177434324e-09,1.1306597456118671e-08
WDR25,-0.2120546816305735,1.6456608011603466,1.8577154827909201,-6.13943883871307,5.575783560582636e-09,1.136643206638246e-08
CD320,-0.39772790662788626,2.9477163975834206,3.345444304211307,-6.135570730615303,5.669631289738358e-09,1.155615921047041e-08
ADAMTS17,-0.15687160844616432,0.7343993141859263,0.8912709226320906,-6.150647978007023,5.702777858571582e-09,1.1622126798418779e-08
CHURC1,-0.397466638576895,3.954422742873354,4.351889381450249,-6.1520229814475735,5.725839451438926e-09,1.1667526174864924e-08
DGKA,-0.323961352931855,4.25122563605443,4.575186988986285,-6.142383052489368,5.737205091826699e-09,1.1689083564967639e-08
LOC613037,-0.5360904096414485,4.029387586429283,4.565477996070731,-6.131805905509469,5.779139450202277e-09,1.1772907760347656e-08
EBAG9,-0.28442702813038334,3.1592477201865674,3.4436747483169508,-6.132941168553505,5.841791710026244e-09,1.1898908436494946e-08
C20orf11,0.15500419375763208,5.034451256762272,4.87944706300464,6.130721312763296,5.866866784143967e-09,1.1948345629031384e-08
C13orf33,-0.6383292020500964,3.123881766622192,3.762210968672288,-6.155510306179533,5.868462037037781e-09,1.1949957285009126e-08
BAZ1A,0.34810823822687365,3.7072685817425,3.3591603435156263,6.130932853237971,5.9790210323153684e-09,1.2173421126608403e-08
GUCY1B3,-0.37092118527442164,1.7184930784082604,2.089414263682682,-6.124651059071912,5.999872184414127e-09,1.221420159152506e-08
RAP1A,-0.4094579863828738,4.282942500397571,4.6924004867804445,-6.130723133763381,6.017062283039696e-09,1.2247518942542116e-08
ZNF771,-0.3025197471426583,0.8863679310157265,1.1888876781583848,-6.154077162915564,6.052374209032616e-09,1.2317708463481632e-08
SP100,0.3378565042969055,3.2585390384137476,2.920682534116842,6.144396162798954,6.089091357742593e-09,1.2390738265960799e-08
TRMT2B,-0.21541629007152308,2.172391124461478,2.3878074145330013,-6.141686592197491,6.092274523682727e-09,1.2395518860463145e-08
ZNF609,-0.2424609148844734,2.6554660786460063,2.8979269935304797,-6.133971600537183,6.099932551941696e-09,1.240940158541307e-08
FUT11,-0.2827020855954494,2.60949899140407,2.8922010769995192,-6.1318876172348675,6.1786623521585065e-09,1.2567845630108948e-08
ELF1,-0.29443394384312693,4.342124952372968,4.636558896216095,-6.152647042320321,6.206445669835343e-09,1.2622631670830807e-08
SETDB1,-0.19734031987531786,2.856167059901701,3.053507379777019,-6.119786641857875,6.260855156784181e-09,1.2731547456306e-08
GTF2E1,0.24821337583808933,2.252505594820118,2.0042922189820285,6.121390619696979,6.27878872413162e-09,1.2766269235975454e-08
MUTED,-0.3012944143139977,2.369942472496564,2.671236886810562,-6.116516531851707,6.286014516137975e-09,1.2779213044637718e-08
C4orf23,-0.33087314155950187,2.1702460699545556,2.5011192115140575,-6.142211948927341,6.291098846939132e-09,1.278780040472449e-08
SUPT3H,-0.22287846112638243,0.9187421733253361,1.1416206344517186,-6.153254458589384,6.31138218485752e-09,1.2827275933539381e-08
RBM43,-0.35492673779107076,1.7705326756181727,2.1254594134092435,-6.121046794404448,6.323180200312383e-09,1.2849497426882238e-08
WFDC5,0.35646969608461454,7.095840603723517,6.739370907638903,6.1327882833406795,6.3811438393455354e-09,1.2965514375597511e-08
MIR564,-0.6468916472257322,1.438192120478806,2.085083767704538,-6.124770977573078,6.423294163744561e-09,1.3049373752092784e-08
RPA2,-0.30076357458650094,4.13052227972278,4.431285854309281,-6.110757498338165,6.463667048237326e-09,1.3129599709216705e-08
TRIM56,-0.41591864070813456,2.497242392494097,2.9131610332022317,-6.137055161142758,6.584512901431344e-09,1.3373245563571107e-08
HEY2,-0.24214979588246854,1.0334289840732915,1.27557877995576,-6.107913401981581,6.60091392039618e-09,1.340289378864762e-08
ZNF879,-0.281985311389341,0.9259028124001251,1.207888123789466,-6.1471026505291535,6.6000967032198516e-09,1.340289378864762e-08
H1FX,-0.5581358402316177,5.648402731683796,6.206538571915414,-6.165878028527434,6.687493851391814e-09,1.3576836397287533e-08
MBIP,-0.3382611148934238,2.6661386035395123,3.004399718432936,-6.1240940028657205,6.715060800849679e-09,1.363094070799269e-08
ZNF563,-0.24837610536685983,1.1348839640777206,1.3832600694445805,-6.130748420793798,6.8279787305261e-09,1.3858261036219345e-08
ZNF821,-0.22864689062055232,2.3814546532417658,2.610101543862318,-6.109869497265573,6.8303112052881364e-09,1.3861102534690533e-08
THSD1P1,-0.23803261959108957,1.1295705091991655,1.367603128790255,-6.122470529687045,6.837463234013104e-09,1.3873722491619547e-08
PMS2L1,-0.2081627594838924,2.5992813461770736,2.807444105660966,-6.100494438132492,6.8405403044276775e-09,1.3878071738135311e-08
IL1F10,-0.43290802561180874,1.39305124452475,1.8259592701365588,-6.132633784841423,6.8500661675530105e-09,1.389550130740659e-08
TRIM6,-0.2128446241180323,0.7085781267647898,0.9214227508828221,-6.115408243872527,6.857135314676199e-09,1.3907943300949884e-08
PGA4,-0.5814269646092625,0.8084364181837738,1.3898633827930362,-6.126996495532216,6.880124361342954e-09,1.3952666934701638e-08
DDX41,0.2603296195017615,5.243707871130733,4.983378251628971,6.102802902486891,6.887837875340392e-09,1.3966404312772463e-08
HOXB7,-0.43013359992764544,1.9414928005817607,2.371626400509406,-6.215469476266685,6.899327715055939e-09,1.3987794119518076e-08
FTSJD1,0.35903579924957185,2.6853297099824083,2.3262939107328364,6.09903916063212,6.91188747038122e-09,1.401134695857314e-08
RAMP3,-0.4487387008273682,3.471188785407006,3.919927486234374,-6.0979665328175345,7.032172965391777e-09,1.4253238496120639e-08
RBM28,0.34705992699456667,2.769638810144763,2.422578883150196,6.154381486817955,7.093018820416507e-09,1.4374604603338973e-08
AKAP11,-0.40398745142552217,2.5098403768254527,2.913827828250975,-6.102920772194074,7.1039447462943045e-09,1.439478444024875e-08
APOM,-0.3096820416071855,1.666836151843363,1.9765181934505485,-6.089300651710395,7.2016153966810035e-09,1.4590706402025776e-08
PAPD7,-0.2715102367155722,2.602041743861104,2.8735519805766763,-6.098159686625591,7.26562481243868e-09,1.4718385505165029e-08
SNORD107,-0.5542273283853258,0.45588659106445856,1.0101139194497843,-6.139218243844102,7.293162683187615e-09,1.477126399598749e-08
CCL17,0.6831899380596047,1.965867089364027,1.2826771513044224,6.102103764051141,7.293715286279729e-09,1.477126399598749e-08
MT3,-0.34018065901595634,0.4094727222387338,0.7496533812546902,-6.137905126307133,7.301755389162329e-09,1.4785532469676886e-08
FARSA,0.327891290591384,4.882951404764094,4.55506011417271,6.089055128220678,7.328160478660873e-09,1.4836979775986635e-08
SLAMF8,0.3724355111609703,2.5978057594057966,2.2253702482448263,6.1015462538425975,7.358805587134206e-09,1.4896996466396563e-08
NARS,0.24735788850233575,5.483167007307065,5.235809118804729,6.086434963837552,7.364851466484385e-09,1.4907205480567863e-08
AKAP8L,-0.2821320993730705,3.877480107096572,4.159612206469642,-6.099323731216588,7.382290427615766e-09,1.4940469326958252e-08
BMI1,-0.3738199596819065,3.137606799574363,3.5114267592562696,-6.090314322205086,7.387082884820055e-09,1.494813328108496e-08
RRN3P2,-0.2927119309711672,1.7912761796683718,2.083988110639539,-6.083162896695803,7.430401535131155e-09,1.5033744224816198e-08
PSIMCT-1,0.350545220715647,2.724645986617925,2.374100765902278,6.080393746220208,7.529990736064531e-09,1.523316715998901e-08
WDFY1,-0.29988497971961126,3.5121079497273073,3.8119929294469186,-6.135118484053351,7.5343346692962e-09,1.5239880917007485e-08
CRYGS,-0.2936508146892286,0.7780398286903604,1.071690643379589,-6.093258864305264,7.540219471027773e-09,1.5249709175078617e-08
MMP15,-0.28564721295541307,1.9091277996646896,2.1947750126201027,-6.080303241243421,7.550093927365623e-09,1.5267602534388517e-08
RALGAPA1,-0.30457415069043314,1.9766922051684777,2.281266355858911,-6.080086388801095,7.586865959261384e-09,1.533987520190703e-08
LOC388789,-0.2362044258603575,5.728245091241803,5.96444951710216,-6.12226422097154,7.595279062043237e-09,1.5354797124612095e-08
COPS3,0.21627711275950645,5.072966054522402,4.856688941762895,6.077708565817794,7.6454121158916e-09,1.5454045567409387e-08
SEMA3C,-0.5332421603327218,4.136277644048051,4.669519804380773,-6.080102999683638,7.671011498496146e-09,1.550368265467644e-08
KIAA1715,-0.35204142737884503,2.855759067333646,3.207800494712491,-6.08670657239087,7.732856416695588e-09,1.5626551200948873e-08
NONO,-0.1664581936653482,5.983213625220881,6.14967181888623,-6.074589617197481,7.760606616038482e-09,1.568049712483513e-08
RAF1,-0.12499098031325495,5.100425517587365,5.22541649790062,-6.075624179852819,7.787772530186177e-09,1.5733247983313063e-08
HNRPLL,-0.24880548044754702,2.674948564879642,2.923754045327189,-6.07114890343904,7.942365405074842e-09,1.6043383849223745e-08
TMEM60,-0.2871575006898457,3.5249329334567903,3.812090434146636,-6.101369858738877,7.961011153817275e-09,1.6078862880637742e-08
WBP11,-0.17649420795342952,4.700377106421576,4.8768713143750055,-6.109849352527344,7.98459889639507e-09,1.6124312266663868e-08
NSMAF,-0.23221051886144917,3.569963583382937,3.8021741022443862,-6.0673608351839885,8.054725323647153e-09,1.626371800271868e-08
TPT1,-0.17339747110372272,10.957530307031075,11.130927778134797,-6.065108308436766,8.14535757557594e-09,1.6444484634107883e-08
CADPS2,-0.26999096352373164,1.165096868589463,1.4350878321131946,-6.092513137234468,8.310248449302795e-09,1.677510092325992e-08
C11orf20,-0.2994630263232133,0.7880172774788631,1.0874803038020764,-6.088484403322822,8.352369411270246e-09,1.6857837243521005e-08
WIPI1,0.2688495589782782,4.241539335713033,3.9726897767347547,6.061485346979866,8.362624264804697e-09,1.6876243510225608e-08
AGPHD1,-0.3145116765244611,0.9229303648534877,1.2374420413779488,-6.110140355719083,8.366379634733584e-09,1.6881530238945937e-08
PRR5-ARHGAP8,-0.26606019745937926,1.5643683260141386,1.8304285234735178,-6.063194151758987,8.39449863492036e-09,1.6935969355061233e-08
YWHAG,0.21178677865819306,5.8801612702686095,5.668374491610416,6.122166602129373,8.485809494247572e-09,1.711786648554623e-08
NACC2,-0.35474042450449095,1.7107725252636394,2.0655129497681304,-6.073297871878518,8.508744098313274e-09,1.7161802038185458e-08
H1F0,-0.3000064325439169,6.660932236374505,6.960938668918422,-6.05932121243749,8.518597263439584e-09,1.717934450156416e-08
DNAL1,-0.22603389401340945,0.7941526386251418,1.0201865326385513,-6.06698425891791,8.525237336113511e-09,1.7190403282871315e-08
CXCR7,-0.5197625499886707,4.327090315841447,4.846852865830118,-6.062434415516323,8.566832619181805e-09,1.7271933661214912e-08
SAMD8,0.3024105669060071,1.912276238010073,1.609865671104066,6.085278709896149,8.587847783532892e-09,1.7311955153541694e-08
PPFIBP2,0.19644007752928383,4.013670653590194,3.81723057606091,6.075137829362164,8.63427052811692e-09,1.7403177139045154e-08
PREB,0.23411077187587992,4.390318539622987,4.156207767747107,6.054425724095742,8.663965739265974e-09,1.7458296152119926e-08
RIC8B,-0.24873359272894846,1.1567768081292993,1.4055104008582477,-6.068124454461694,8.663882766894819e-09,1.7458296152119926e-08
SATB1,-0.3037083981241975,2.3062274883684855,2.609935886492683,-6.068019778556251,8.692718941992074e-09,1.7513861083316913e-08
LOC220729,-0.3531104389181934,2.6646288787180703,3.0177393176362637,-6.065103111860304,8.745984806981392e-09,1.7618791727304294e-08
DNAJC24,-0.3044335857928875,2.0012838573756255,2.305717443168513,-6.05060141934699,8.789972661892644e-09,1.770500591043823e-08
PSTPIP1,0.3399236342489236,2.2171935103991784,1.8772698761502549,6.064625107005642,8.79878803807038e-09,1.7720360951892183e-08
CTBP1,-0.27025513769912024,5.225315495651485,5.495570633350606,-6.05040231674631,8.883586276984691e-09,1.7888717150823277e-08
DCTN5,0.16138804094731807,4.4659039564633005,4.3045159155159824,6.047656928342205,8.947885971267906e-09,1.801575578530373e-08
LSM14A,-0.2122057941543387,4.9634794221025995,5.175685216256938,-6.083684797675113,8.993937538670223e-09,1.8106024040131754e-08
DALRD3,-0.2889149439472316,4.019604482941571,4.308519426888803,-6.051113260258462,9.000546826529026e-09,1.8116875907427752e-08
GFER,-0.25383494845227705,2.3334040068826174,2.5872389553348945,-6.049527167566758,9.028961375255594e-09,1.8171609916487194e-08
FXR2,-0.18863018436096013,3.2612545390823153,3.4498847234432755,-6.047884119295682,9.054734360848755e-09,1.822101343901675e-08
NLRP2,0.9046615135173912,2.3291596650215713,1.4244981515041801,6.094743550841597,9.102316959401055e-09,1.8314285544328193e-08
GABARAPL2,-0.25554998225740544,6.073798057929754,6.32934804018716,-6.04398619955018,9.122232870469988e-09,1.835187327372261e-08
DFNA5,0.3413839151289797,2.0743854394845678,1.733001524355588,6.051745544873951,9.162767567825805e-09,1.843092556099196e-08
ACAD11,-0.5295089794298886,2.166580591534399,2.6960895709642876,-6.082627791978704,9.173791185168109e-09,1.8450602891019338e-08
LLPH,0.3443252063243323,4.033303503515654,3.688978297191322,6.048531384076848,9.200723735771899e-09,1.8502267090401687e-08
GBAS,-0.35141634303010516,4.0992652696045,4.450681612634606,-6.046479400095951,9.214975393108466e-09,1.8528420021446957e-08
RIOK1,0.27552616789425066,3.1782904480883083,2.9027642801940576,6.041369077914637,9.219151997411362e-09,1.8534310852247754e-08
SLC39A1,-0.1799906630104493,5.228296064440082,5.408286727450531,-6.0403021275429305,9.263447064457689e-09,1.8620843896303386e-08
TNIK,-0.19871001003276212,0.637741492220931,0.8364515022536931,-6.041197717998222,9.266169459142882e-09,1.8623797865083686e-08
VPS37B,0.2530980016773383,4.078363033613411,3.825265031936073,6.039822836979161,9.287351033999623e-09,1.866384657569344e-08
MTRR,0.3526985652207828,3.2668188302000813,2.9141202649792985,6.068350399790522,9.324140370796132e-09,1.873524555445857e-08
MAP1S,-0.42049231493806083,2.3699211694439297,2.7904134843819905,-6.038425975723644,9.342304358989996e-09,1.8769205878684458e-08
CNP,0.1721879688204755,4.540026952147352,4.367838983326877,6.041193579671165,9.34595996113947e-09,1.8774012813829488e-08
TOP1MT,-0.28925552422118095,3.652334669141538,3.941590193362719,-6.08532682340444,9.35986312317196e-09,1.879940080069601e-08
NF2,-0.14379149234359678,2.9191757262641036,3.0629672186077004,-6.038222321042134,9.401272750457852e-09,1.8880021539523907e-08
ZYG11B,-0.35018402030062035,2.47698861296237,2.8271726332629905,-6.050388785528362,9.502758769971163e-09,1.908125207559386e-08
UMPS,0.1578631048401049,2.6798819843194654,2.5220188794793605,6.048915466654772,9.508960914057046e-09,1.9091126956706915e-08
GNAQ,-0.377296291595135,3.07218328924685,3.449479580841985,-6.081147612044458,9.522305849352834e-09,1.9115337805621858e-08
ERCC2,-0.2660075655465648,2.6633986681557014,2.929406233702266,-6.032767294254217,9.634825424848638e-09,1.93386011261646e-08
CMA1,-0.5863452747251037,3.596103649533532,4.182448924258636,-6.050321031301969,9.777088754569873e-09,1.9621496467757683e-08
AATF,-0.17207612184572074,4.534847421146575,4.706923542992295,-6.030672060717758,9.79081965385815e-09,1.964640039883928e-08
SEPT3,0.16793753187435856,0.8815625114742012,0.7136249795998426,6.025554424160595,1.0000667739813688e-08,2.006477607670812e-08
C12orf10,-0.24932544872560491,4.5350003533158505,4.784325802041455,-6.033684794213437,1.0005897361697887e-08,2.007255928227248e-08
LENG1,-0.2963482886213997,2.783727730683312,3.0800760193047116,-6.048745021681844,1.0013468932769467e-08,2.0085037874189465e-08
SH3D19,-0.36176381105654487,3.6648751587458226,4.0266389698023675,-6.049151794859859,1.0088973216738397e-08,2.0233754299354594e-08
SORD,-0.49773372915635683,4.497662853743286,4.995396582899643,-6.090711745021366,1.0098141169594969e-08,2.0249408941862838e-08
ORC4L,-0.2931292383871993,2.511140663581325,2.8042699019685244,-6.027742492873768,1.0125336327472381e-08,2.0298465881035325e-08
