gene,meta_log2FC,meta_SE,meta_p,I2,n_cohorts,meta_padj,n_concordant
ZNF708,-0.24599429688483862,0.09067439311681007,0.006668893881629501,91.86718985336232,5,0.011693066695519701,4
DLX3,-0.2212772579837371,0.081578761898946,0.006679046178292181,69.3297242583071,5,0.011709071601017668,4
MRPL19,0.4045701600694101,0.14917009886194546,0.0066850394912878475,93.90861990034392,5,0.011717781579945212,5
RBM34,0.2022469632878048,0.07457891906006098,0.006690853373222172,70.8950345353556,5,0.01172617442322181,5
RND1,1.24550642382705,0.45929475380089224,0.006692295083075228,98.85825472340645,5,0.011726903339931946,4
PLIN2,-0.6425858372880973,0.2369808762561191,0.00669691483177548,98.41727139574013,5,0.011733200054690772,5
DDX1,0.1890670996224973,0.06974917765477899,0.006714713821644569,93.27745819712966,5,0.011762581735985399,4
SCAMP1,-0.37227360937989623,0.13743498929682482,0.006754227084496467,88.80388363851182,5,0.01182998682855272,5
MUC20,-0.35715524148870015,0.13187313201625625,0.006762385585661335,96.57975208950002,5,0.01184106695842177,4
KDM6A,-0.25965253812978756,0.09587243261323752,0.006762624752583601,94.76932907383926,5,0.01184106695842177,4
SLC13A3,-0.327509363186542,0.12093477228204301,0.006765967147149832,99.66949158284956,5,0.01184409759488105,4
FEZ1,-0.361464735835484,0.13347410807322055,0.00676642769350666,96.79683981846037,5,0.01184409759488105,5
COX7A2,0.24592844494547872,0.09090103006425085,0.006821134418255159,94.696089221293,5,0.01193802949624816,5
THOC5,0.16971239086712328,0.06277392417445836,0.0068603296291687155,85.17938838931084,5,0.012004789273022617,4
PTDSS1,-0.17941652965670105,0.06637459734873338,0.006869808222767837,95.23452255234326,5,0.012019535904909997,5
RPL27,-0.13290302818816238,0.04917545626524372,0.0068793425133220065,95.62065711088368,5,0.01203253421240777,4
PRG4,-0.6608511488319648,0.24451888799880686,0.006878729669935746,80.55675745349808,5,0.01203253421240777,5
MYBL2,0.9011937019950412,0.3334738862304127,0.006883227554356441,99.58949883274659,5,0.012037487746887385,5
CPS1,-0.2849663380732494,0.10545169711517578,0.006885331633651015,91.8438435038369,5,0.012039325670831814,4
IRX3,-0.27609291793783575,0.10221470410956013,0.0069108968590845254,89.49552775906676,5,0.012082179674729207,4
IFNAR1,-0.2891346468088977,0.10704627427690784,0.006912617366698459,97.39568512447426,5,0.0120828772678426,4
NAA15,0.43503857291386355,0.16106653489787515,0.006913409745360255,96.04872037149799,5,0.0120828772678426,4
IFT88,-0.17494104262120666,0.06477675793954632,0.006919869074192286,67.44858520777957,5,0.01209231783188111,5
PRSS36,0.0966326407666867,0.03578267064200465,0.006922638738325437,82.9426629143986,5,0.012095308888359529,4
COL4A1,0.3632629939297682,0.1345182917056528,0.006924098917220789,85.52763508969878,5,0.012096011433628982,4
MT1F,-0.09782752407432316,0.03623389636571105,0.006936246527198486,0.0,5,0.012115381252701772,3
SH3BP1,0.15799649653248646,0.058535026625268556,0.006951084216866743,82.3421032874842,5,0.012139443135841829,4
CEBPD,0.7595613324109055,0.2816002570265387,0.006990354693519718,98.40588056548634,5,0.012206160815078268,4
CPT1A,-0.39232562138757415,0.14546790583146663,0.0069969177890405465,87.0525089738124,5,0.012215755064800172,5
ZC3H15,0.14315662577058272,0.05309655808005908,0.007014471976217296,75.48704771966675,5,0.012244532544222954,4
DNASE1L1,0.22903087460078514,0.08499194020106354,0.007044433692063645,85.11121246299726,5,0.012294956636285739,4
ANO10,0.26971482977159833,0.10009474760648014,0.007047418418872464,91.87902965877501,5,0.012298214706214049,4
CCNT1,-0.2271241808167286,0.08429032203450562,0.007048451955485868,96.68837609491537,5,0.012298214706214049,5
EFNA3,-0.39315645121459836,0.14592263829953878,0.007054087013941057,97.00955615228803,5,0.012306168585895646,4
SRGAP3,-0.1936877193331777,0.07189106907797653,0.007056134319368468,95.75675423406463,5,0.012307861998629894,5
PKD1,-0.6129177131943472,0.22750742495028012,0.007058833171795564,99.08289970785506,5,0.01231069120060517,4
TRIM26,0.2035419018241406,0.0755574983985686,0.007062820063325814,92.60539321218785,5,0.012315765552767038,5
ZNF789,-0.2496397001829154,0.09267673689330042,0.007067203059335281,88.22886789588831,5,0.012321528957498998,4
AGAP6,-0.21672039950296268,0.08047557871509006,0.007081315044825676,73.29248245982772,5,0.012342434777172735,4
TET3,-0.37325662499881557,0.13860284038357712,0.007081353193096218,93.62180508722126,5,0.012342434777172735,4
ANKFN1,-0.8986441567612207,0.3339463094188124,0.007124162350000018,99.78232753760234,5,0.01241515609530491,4
COX6A1,0.2873326948336608,0.10682111136869434,0.007148428585678213,98.93297984225231,5,0.01245554573867906,5
TRADD,0.24866395030012947,0.09245111343523706,0.007152047277428686,80.92988124034899,5,0.012459951916422546,5
PHF23,0.33082954994442204,0.12305402580853118,0.007177592940903921,94.63372152830085,5,0.012502551043793025,4
PLA2G4A,-0.1697480055266808,0.06314942152982218,0.007187335063880473,62.438831033367826,5,0.01251761341411968,4
TRPC4AP,0.22648659437504842,0.08426950711209136,0.007195766115420055,94.20161121420362,5,0.012530388154071906,4
COQ4,0.6133497529807551,0.22825783673505515,0.0072077148477895925,96.7932322272108,5,0.01254841427054764,5
PLCL1,-0.147237973093363,0.05479511136160098,0.007208313201074734,78.57963875555095,5,0.01254841427054764,4
SULF1,-0.3905358142751896,0.14537478180844846,0.007222507693585678,83.7711418920216,5,0.012571210102477387,5
TFAP2E,-0.20089340370156009,0.07478329068038436,0.0072239367914148644,89.46861277992802,5,0.012571783437274279,5
OST4,0.15748907559720923,0.05867065966108843,0.007268398998935055,70.00649923678806,5,0.012647235518390495,4
DUOXA2,0.826647554186043,0.3079815455955399,0.007272938484146563,99.52975829976982,5,0.012653208453928397,5
HSPA9,0.259833984202209,0.09682609855114677,0.007285339028816562,97.88387446746412,5,0.012672853891879327,5
TREX2,2.0294705912961066,0.7563257642350422,0.007289331839925639,99.79745126408746,5,0.012677870317059168,5
ZNF879,-0.3035608010777863,0.11315083610231098,0.007300914284480209,92.03551880412579,5,0.01269608337392421,4
TOMM20,-0.22555231673353965,0.0840795707720994,0.007305111240656137,96.6685550304571,5,0.012701449688696723,4
SLC41A1,0.27978722959283986,0.10430651612200156,0.007310557507412607,88.88104794495365,5,0.012708986226390044,5
FCGR2B,-0.26658888522562824,0.09938907604362933,0.007312320946129658,67.21895684555828,5,0.012710119059777139,5
CRABP1,-0.6818415540731396,0.2542367119749093,0.007320179621448375,97.57258390597408,5,0.012721844547339285,4
COL14A1,-0.4313185883317001,0.16094015494920008,0.007362356358769029,95.10288049159557,5,0.012793199254209993,4
SNHG4,-0.32060913545315395,0.11967288432024789,0.007383229915817413,94.50146909476207,5,0.012827520425170923,4
ABCB4,-0.30705056355015004,0.11466844014645713,0.007412402053224687,98.40582728038889,5,0.012876246812409151,4
SLC39A4,0.39090976261080396,0.14600534302517684,0.007420349526183534,84.44476308033938,5,0.012888094163374378,5
ZNF134,-0.48468567287540193,0.18104979566146692,0.007426581517608,98.77526994915351,5,0.012896958819579925,4
TMEM140,-0.19127358606909323,0.07145093569010919,0.007428639989931707,70.29778144088013,5,0.012898574174498674,5
SNRNP40,0.19008484158836553,0.07102514147821663,0.007443918077170153,86.94112401347903,5,0.012923139173608078,4
TMEM106B,-0.4343917758206978,0.1623193204823441,0.00744720375869079,98.6204426464377,5,0.012924917772787781,5
ANGEL1,0.12428641867723034,0.046441930988872865,0.007446926231309492,80.3587459581476,5,0.012924917772787781,5
EME2,0.5022817449337343,0.18770704059736829,0.007453305483532402,94.56512067991241,5,0.012933544063106013,5
MGST3,-0.4866084546316537,0.18185375002086984,0.007454599345229518,99.45088885782671,5,0.012933826030454369,4
HOXD9,-0.27216862299796823,0.10172134763249435,0.007458908478129134,93.67452735550836,5,0.012939338652803075,5
AP2A2,-0.29884454688769907,0.11169506594427332,0.0074609108679426495,98.43336027458464,5,0.012940848587819812,5
RIOK2,0.4049353345410657,0.1513850144335058,0.007475808386822935,93.78079518843985,5,0.012964721098021813,5
SPINT1,0.1735860885856315,0.0649091194170944,0.007488669960303396,73.8176828706526,5,0.012985056118032521,4
ZNF605,-0.42446520825337697,0.1587795165253347,0.007510915128043694,97.51842191908916,5,0.013021653282346906,4
C1orf198,-0.2134816137259203,0.07987843407058026,0.00752701201288275,94.9181816796614,5,0.013047581702998573,4
CAP2,-0.3012341740814267,0.11276219786852418,0.007553310309280414,86.16538804675214,5,0.013091183058777092,4
HTRA3,-0.5027645014035004,0.1882302467522326,0.007562383667508055,91.72229531354779,5,0.01310492194739307,5
PLD6,-0.2265828610360937,0.0848450191821739,0.007572710545914685,99.63071275472878,5,0.013120828578492979,2
LYRM7,-0.3429687253967026,0.128444125097579,0.007581096107895924,95.58319736643648,5,0.013133367283749992,4
PDZD8,0.3796701408024103,0.1422083522619506,0.007589281255042435,93.35009200902267,5,0.013145555046612896,4
IGSF22,0.36267390018388806,0.13585661618369638,0.007595650904637763,96.83937286863966,5,0.013154594931346601,4
GIMAP1,-0.2940707086865885,0.11024343816965006,0.007642544488180025,86.22405447413838,5,0.013233803179169048,4
NCBP2,0.6116328730649127,0.22932506926148238,0.007650892220800953,97.67117521236652,5,0.01324625168380986,4
CHID1,-0.2176147209427537,0.08164695504417636,0.007691661135616146,87.23966691892898,5,0.013314819821678344,5
MED27,0.289372860443425,0.10858750592486495,0.00770154035678039,96.08189438579507,5,0.01332990300661823,4
HDAC8,0.3128198034055191,0.11739158808473435,0.007704446500818696,92.5751605023606,5,0.013331881586658037,4
MAP3K6,0.27835610367391694,0.10446057663880275,0.007705701943062637,81.6849620208052,5,0.013331881586658037,5
NEK8,-0.2567180010954534,0.09634105724491866,0.007706182078782042,96.8405304788997,5,0.013331881586658037,5
PTPRU,-0.6671089433438558,0.2503786666602644,0.007712577154279865,99.1022613144359,5,0.013340926316799428,5
SPIRE1,0.5593066827323303,0.209925825477301,0.007714729976484369,97.01681155574752,5,0.013342631329980228,4
TP53BP2,-0.18514634640598315,0.0695345268555732,0.007752721678144114,91.56407618193725,5,0.01340630982068424,4
LGR6,-0.4700312117547874,0.17654805522940803,0.00775991090637862,95.74974195097376,5,0.013416712262813126,4
HNRNPUL1,-0.15228926800831674,0.05720622786646139,0.007765251048248434,94.07748746501888,5,0.013423915013394239,4
TULP4,-0.3200390682615558,0.12027903828292234,0.007795408568550988,97.62473813213572,5,0.013474011302642107,4
AVIL,0.3181554915406542,0.11959746075733102,0.007808975285081399,87.59689121804617,5,0.013495420326387082,4
TMEM167A,0.596494255776471,0.22425872818044973,0.007817579248594386,97.15359137098687,5,0.013508247577075427,4
TBX19,-0.29650402401975406,0.11148851737267385,0.007825607975872062,94.72644214833143,5,0.01352007713165625,5
RHCE,0.2692868085042503,0.1012615786465763,0.007829886095157113,97.11930814045814,5,0.013525424273169556,5
LOX,-0.7439505468687805,0.2797976911481248,0.007839916720531193,97.04622223571296,5,0.01354070523479568,4
SYT8,-1.5816206935373096,0.5949181038023015,0.007847724737484407,99.40994077698012,5,0.013552143383522923,4
CNTN3,-0.6168734439194755,0.2321213553139881,0.007871158162412906,95.21225546339203,5,0.01359055733464799,4
MAP3K4,-0.17755152213349834,0.06681316199026303,0.007873816757539398,88.95749719835709,5,0.01359309471038816,5
ESR1,-0.6096839812871856,0.22953169559190814,0.007902479913085125,99.3474728705353,5,0.013638458690578073,4
HPS4,-0.22825081912220843,0.08593048322966662,0.007902054076805332,94.2515314474968,5,0.013638458690578073,4
ISCU,-0.20797500772999625,0.07831263194493858,0.00791435344694258,94.84068237823537,5,0.013656888846105292,5
GPC2,-0.532679024604599,0.2006438401892899,0.007934400325619206,98.60845625974116,5,0.013689415110546147,3
UQCRC1,0.23613151787217676,0.08894798662189246,0.007937553547001874,87.7354257272584,5,0.013692788916451702,5
SETD7,-0.12059241329595267,0.045432708671568164,0.007947119331958907,82.74813610711922,5,0.013707222118731778,4
SLC12A9,0.36244856110055335,0.13656231687962717,0.00795228181449037,95.46742966071268,5,0.013714057279115087,5
PILRA,0.2804512889241069,0.1056967195963723,0.007969517804429005,93.26777942844096,5,0.01374170852793852,5
TTC19,-0.16589126605103552,0.06253639799941835,0.007984716347424925,92.6531393385924,5,0.0137658388303064,4
LRPAP1,0.5091220075942882,0.19194069598132274,0.007989897685659608,97.7736709247078,5,0.013772694563097201,4
DSC3,0.16816921991365036,0.06340714762317184,0.00799662326307593,64.53491157648169,5,0.01378220973066245,4
INTS9,0.1448744665173968,0.05464479482615669,0.008020552074633924,74.56327382844349,5,0.013821367397831626,4
STOML1,0.32898295368437414,0.12409120034122968,0.008022094755631759,93.40423338873399,5,0.013821942312943824,4
RALGPS1,-0.48284010821698226,0.18229872637064332,0.008082107767862334,99.45810539204766,5,0.013921628414082102,4
RRN3P1,-0.2912284354181428,0.1099552543329791,0.008082386965033495,95.74901065925137,5,0.013921628414082102,4
GNB2,0.2369637556645569,0.08948324308820974,0.008093706937515321,84.77925136023879,5,0.013939026470273449,5
LMLN,-0.2992706768329825,0.11303808830811171,0.008108439937081435,84.3845196973165,5,0.0139622963338929,5
RHOV,0.21915154690420396,0.08281381395957475,0.008137368569087755,87.35514781095708,5,0.014008592470924546,4
EIF3CL,0.1940760883530085,0.07333867507810342,0.00813777664445503,72.80998075503852,5,0.014008592470924546,4
DCST2,-0.4610490333531474,0.17423107461352214,0.008140338047673001,98.56672442415933,5,0.014010891984492284,4
DDX11,0.361392442623553,0.1365864645377844,0.00814768671259114,77.43533783767256,5,0.01402142924858376,4
UBC,-0.11100993705843488,0.04196590190168823,0.008163268017304715,87.72982107198042,5,0.014046128834110098,4
SYCE1L,-0.155452928032157,0.058770165814827385,0.008166693253743862,94.57686577348314,5,0.014049907791843464,5
TFAP2C,0.14338219958423426,0.054212930505328355,0.008173992223431625,83.18826452809311,5,0.014060348946474623,4
MAP4K2,0.1311810229614694,0.04960632512872329,0.008182585863811376,69.26955070655072,5,0.014073013629470686,5
BPGM,0.21092221827927754,0.0797715142571757,0.008191343650183258,77.42884993226741,5,0.014085956770291065,5
NUDCD2,0.26404181366822527,0.09988464274742995,0.008206162674871509,89.79780520437829,5,0.014109317446101832,4
GALT,-0.32443024830466194,0.12273793590103532,0.008210805871859073,95.46075611069121,5,0.014115177853698183,4
CARD11,0.30412022998842264,0.11510102105758904,0.008236874078395573,98.70849752049689,5,0.014157862646852834,4
BICC1,-0.2840559148824429,0.10755190350754935,0.008263600291189999,89.5874135950888,5,0.014201665443307887,5
TOMM34,0.2525471926152194,0.09564305706406505,0.008277944920940028,92.83621325946282,5,0.014224179518440764,4
SNX22,0.1908454463069141,0.07230377977402946,0.008302971200842668,96.06089656711887,5,0.014265038588523201,4
ZNF358,-0.45703661080978625,0.17326547998588346,0.008345014295092712,97.79876094948872,5,0.014335116967918839,5
KHDRBS1,-0.2953205419454788,0.11197304730286145,0.008353803525094738,94.4338950474682,5,0.014348059179519687,4
ACAA1,0.21254264622120814,0.08061253357159415,0.008374261515040837,77.90019963751207,5,0.014381036148407219,4
SEC61A2,0.12550628969170924,0.04764119630244325,0.008428444874809315,71.64823880719064,5,0.014471910755304912,3
AP2M1,0.19655099893828812,0.07463340708524491,0.008449676109006932,91.46819618807153,5,0.01450618670643749,4
BCAP31,0.23818490828464856,0.09051212768331676,0.008500266420185643,93.60309239845249,5,0.01459084770503938,5
ACTA1,-0.9316366862207257,0.35412396534209195,0.008517894197290543,96.16380277989097,5,0.014618911043901138,5
PCSK7,0.42362083561919434,0.16103259070383108,0.008522105017508386,95.36557153454798,5,0.014623942443733991,4
EGLN1,0.4922484582002421,0.1871531589515879,0.008533703714245666,98.68271914888604,5,0.014641648035608053,5
SLC1A3,0.3479911392508688,0.1323140608064715,0.008537507510098852,93.88386116813082,5,0.014645976268825042,4
STK39,-0.36155949868709486,0.13747594689759862,0.00853889636673899,89.82087176176815,5,0.014646161029941507,4
FKBP10,-0.548505633761174,0.20860032673296833,0.008552129311554912,95.90129049706628,5,0.014666658009255288,5
TMEM53,0.2093760165783458,0.07963602957378196,0.008559559382489201,91.79977619880181,5,0.014677198569164024,5
RPL32P3,-0.44185123611106913,0.16808040814731723,0.008568455156731103,96.66282161662491,5,0.014690248852991899,4
CHADL,-0.44728875681165436,0.17015248406561828,0.008569872390316258,98.90568255707886,5,0.01469047550848635,5
DVL1,-0.11066121100689079,0.04211109317686506,0.008592894653357996,39.3415926788528,5,0.014727731885635476,4
PDE12,0.2869373064013763,0.10920737314968798,0.008602657176679962,96.43127147574415,5,0.014742254061430869,4
GAP43,-0.5083260108011545,0.19350908973463615,0.00861706004406737,98.255481946084,5,0.014764722785338455,5
ZNF718,-0.15454109799785806,0.058847270044285194,0.008635959901022172,96.44140799663643,5,0.014794888893823688,3
TGFB3,-0.1734391997344475,0.06606760651592535,0.008660378526172519,92.47036099841074,5,0.014834499147618255,3
CASP6,-0.19298569313033084,0.0735495241251809,0.008693243800065753,93.94439521050869,5,0.014888563763648194,5
LRRCC1,-0.26810076414673106,0.10217992311703814,0.008695212611235403,89.60381566502252,5,0.014889241915835164,4
S100A7,5.012895104774452,1.9105694443985781,0.00869624460042262,99.8653647254092,5,0.014889241915835164,5
GATAD2A,0.18177030871006292,0.06930151887256332,0.008718724034117109,92.65334139005049,5,0.01492549463282821,5
TNFRSF1A,0.17058351883262216,0.06508600897483412,0.008769957127030104,92.05795351891123,5,0.015010952219824547,4
ITGA8,-0.7720490476999533,0.2945842246158018,0.008772134039291002,99.17310569798933,5,0.015012430589397417,5
XPO4,0.5526464209317822,0.21091100062399176,0.008785693270747519,97.09187067717545,5,0.015033385042835749,5
DNAJC21,-0.23066217230565558,0.08808542756409952,0.00882864980284892,92.85425680645338,5,0.015104628037439219,4
BCAS3,-0.4417559563980729,0.1687072092559224,0.008832323133166398,99.10490700762597,5,0.015108651512547996,5
MLLT1,-0.19454056624215604,0.07430931174105339,0.008845103239666585,92.18081526961977,5,0.015128249586455474,4
SGCA,-0.9259224381615878,0.35377897078242726,0.008864548482070633,98.81909094735956,5,0.015159239827529019,5
DHODH,-0.19956766090349193,0.07625709944839934,0.008869669182626883,92.2451455284867,5,0.015165728102870256,4
OSBPL3,0.6323953082363538,0.24166873410083528,0.008876202607058792,97.34923087842111,5,0.015174629610273084,4
RCBTB2,0.2642055708578732,0.10097303266322696,0.0088811547789871,91.37859404562198,5,0.015180825573172924,4
RAD23A,-0.1825408113208125,0.06977870015652608,0.00889675593942485,91.80649525961464,5,0.015205219599268183,4
RC3H2,0.6662649671564765,0.25470607765486786,0.008901376043796372,97.34512538663222,5,0.01521084169397311,4
SLC35C1,0.20887729917385464,0.07990374987058599,0.0089459876516218,73.65136721960843,5,0.015284790140986463,4
RPS9,-0.19553093603629196,0.07481074591800863,0.008957433892576194,91.45147658937503,5,0.015302059811705179,5
PHLDB2,-0.39125224255008906,0.14972746914331264,0.00897261092783097,85.92035615856518,5,0.01532569671701235,4
RAB3A,-0.2279448990049201,0.08724804681198432,0.008985443636054358,92.36673103052071,5,0.015345322923121215,5
ZNF544,-0.3266427570250113,0.12503141354233852,0.00898865007678551,97.71444046651541,5,0.015348506001166832,5
TMEM70,0.3204306337252062,0.12265696428164205,0.008990560239636736,94.18271604612704,5,0.01534947500888996,4
CHIC2,0.32725730811369713,0.12527407578347619,0.00899272324414735,91.55425273744969,5,0.015350875336283784,5
SIDT2,-0.35467133246595467,0.13579522167914673,0.009006426450658411,98.49818987142694,5,0.01537197181008166,5
FAM181B,0.06185693355502896,0.023693982037796834,0.009036766132247909,89.95678305283455,5,0.015421452518862231,5
PSME4,0.2964434620092023,0.11355422670370266,0.009038634034115978,96.39496919573709,5,0.015422337951942366,4
RNF26,0.34440815655815216,0.13194119839623977,0.00904587497764453,91.0691396011928,5,0.015432389605198068,4
FBRS,0.279294546412817,0.1070001328978857,0.009048238065575198,85.85532542381475,5,0.01543411781045295,5
PFKP,0.2881036188409901,0.11040247947421902,0.009065460721058516,92.58073832178849,5,0.015461188566782181,4
STARD10,0.23273611826412569,0.08921336648846412,0.009087137773464704,81.82180434513259,5,0.015495847110120598,4
WWC1,-0.4705065936951441,0.18039705956934443,0.009102715236057435,92.20413557160028,5,0.015520095537450946,4
SLC25A45,-0.19175549122174287,0.07354035307451355,0.00912096185990463,77.50253435349487,5,0.015548886964275236,3
CXCR1,0.21777307849602776,0.08355115372716458,0.009148242677890828,98.98107836006483,5,0.015593068479744737,5
ADAT3,0.31661354919603685,0.12152259143333768,0.009177016610654842,94.28868499223813,5,0.015639781439028944,5
HMCN1,0.1830914443630643,0.07029175415136335,0.009194514458282566,0.0,5,0.015667266252360455,4
TBC1D23,0.058821181311607795,0.022588702121935967,0.009214036471636877,0.0,5,0.015698191496833498,5
GRID1,-0.33679784900323884,0.12934431586250575,0.009217341869012463,99.353509621258,5,0.01570148297519751,5
FARP2,0.38943962172098123,0.14956789655788047,0.00922060134599234,95.98259946558139,5,0.015703644444938197,4
LNP1,-0.16063371482644562,0.06169353360240356,0.009221358043987937,82.68102886965951,5,0.015703644444938197,4
CDV3,0.36111388058477734,0.13871043553982537,0.00923136397406421,94.83823345879881,5,0.01571600192874193,5
C1orf52,-0.20420565535952814,0.07843904107457851,0.009231292488313558,87.07382237054935,5,0.01571600192874193,4
TCOF1,0.15626360219161758,0.06005758963551709,0.009270996226820705,78.22977688461094,5,0.01578112401206288,4
WDR90,0.3404387792620134,0.13089746592010246,0.009300531289505143,81.05827503844391,5,0.01582904178973095,4
NGFR,-0.34883938848284896,0.13413787002537425,0.009305999474658044,92.1415051844462,5,0.015835990770212974,5
CDH1,0.18382600532920867,0.07069119053328965,0.00931127214178451,80.80897596476122,5,0.015842605019330335,5
CDH22,-0.3198449785786311,0.12300358058750535,0.009314501333261838,99.09133211852445,5,0.01584574095860853,3
PKP1,0.9237903362788116,0.3553479438619148,0.009331119163735968,98.90807183955705,5,0.0158716492009864,3
CORO2A,0.5313517191272031,0.20441215967095758,0.009338322126416276,96.97986776425023,5,0.015881538016838868,5
TSPAN31,0.2510863963508185,0.09659986053487897,0.009342993300644586,91.07751725857716,5,0.01588711875843655,4
DLL1,-0.4171419988878864,0.16059437858621659,0.009390835439339273,96.72789017328152,5,0.015966096184194912,4
TCHP,0.19669141751119218,0.07573352384305977,0.009400051714447688,77.13820183806536,5,0.01597781681915257,3
ERAL1,0.174421333765417,0.06715915858189277,0.009400524486145923,83.45050507881965,5,0.01597781681915257,5
EDNRA,-0.28142422775640474,0.1084000592980032,0.009427132000437988,80.27567892810093,5,0.01602065899048715,4
ACTC1,-0.905278012050338,0.34876646506027553,0.009441034191264963,95.21935024525625,5,0.016041899951626196,4
GPCPD1,0.8955400020021765,0.34529712152307374,0.009499500416111362,98.04307035740284,5,0.016138845111752873,5
D2HGDH,-0.18961534769406277,0.07312326416758076,0.00951173362929758,66.7400036070377,5,0.016157227169410097,4
ZNF7,-0.1826354271129487,0.07044438345262939,0.009524830140422713,89.14812371517799,5,0.01617706999930359,4
SPAG16,-0.668667591164447,0.25793245997740327,0.009530514477422036,99.80347776218572,5,0.016184319890951978,5
CHIC1,-0.3597638278519353,0.13877856382681153,0.009532030767738009,97.51128674782278,5,0.016184490678268368,4
PLXNA3,-0.4914270410245193,0.18958937814197369,0.00954031349052098,98.58188853470669,5,0.016196148473958394,5
PDGFB,-0.4585925458802974,0.1769277534801023,0.009542634202091005,98.51007693379154,5,0.016197682880223368,5
ARC,0.2458645041603381,0.09491567772157686,0.00958793396135893,91.2727161024496,5,0.01627215870639182,4
OXA1L,0.1513080119654537,0.058425565085893055,0.009604372198916522,85.88700666463373,5,0.01629763737242299,4
MED20,0.16349293524411931,0.06313259376037184,0.009606642358639617,63.73439269379906,5,0.01629907026476226,4
BUD13,-0.13088922378064974,0.050556136002559086,0.009625848008169458,72.12667063896025,5,0.016329231997238944,5
SRF,0.11985239201179328,0.046300549147088435,0.009637427184543856,59.422892819692876,5,0.01634525969856292,4
LTBP1,-0.1385719293206745,0.053532689995375284,0.009638155670749882,0.0,5,0.01634525969856292,4
ZNF496,-0.2985937716158318,0.11536048912129532,0.009643584685474105,96.96173766878611,5,0.01635204095584989,5
MTA2,0.14943597021782248,0.057743304531222055,0.009655294883489152,98.44843769187847,5,0.01636704197924792,5
FASTK,0.2115708373089586,0.08175173914739514,0.009654411201602597,86.9506679946079,5,0.01636704197924792,4
CHRM1,-0.689504745768791,0.26643677758496254,0.009657036466172553,99.27020918787115,5,0.016367567217388378,5
TCF25,-0.16856345598791914,0.06514068744020707,0.009662382798198532,96.21085341790348,5,0.016374201030092742,5
SCN1B,-0.27163741948658465,0.1049869211632026,0.009671860838065927,92.71815166391747,5,0.016387833570589844,5
MT1G,-0.29470554841443886,0.11391284125474764,0.009678346215604261,85.72767525546742,5,0.016395486146159016,5
GADD45G,-0.37021562858787405,0.14310160190015242,0.009679245626349475,95.10630782801039,5,0.016395486146159016,4
ZFP36,0.37369371093187087,0.14450312432357798,0.009708010526011446,96.11802725703711,5,0.01644177427160931,4
NXT1,0.26486083738473315,0.10242162732818291,0.009710103118550029,92.89058961330524,5,0.01644288236576269,4
TSPAN6,-0.26558362417160775,0.10270600029541949,0.009713559061423904,88.20838085880655,5,0.016446298458263935,4
MPHOSPH10,0.18311875895910074,0.07083057056886762,0.009729236890626769,89.40464211575645,5,0.016470403692232374,5
UBA3,-0.19890903404086868,0.07694683923455749,0.009737365838908607,93.6369669524803,5,0.016481724351555108,4
SNX5,0.32517603785499255,0.12583086599473342,0.009759637365291507,94.91444295639494,5,0.016516976219098815,4
CD84,0.29844696358212025,0.11549384580790191,0.009763515679295676,73.75498836964488,5,0.01652109402689582,4
CD46,-0.23854505819334038,0.09233052991537592,0.009777542152529017,83.79866986637819,5,0.016539932211854354,4
AGBL5,-0.2091968048570309,0.0809705428554402,0.009777053088877663,93.15872372827107,5,0.016539932211854354,4
PCSK2,-0.4679977447590382,0.18115086840271374,0.009781211296954417,92.42722453937932,5,0.016543691011508047,4
SAMD8,0.5727513635609255,0.22173814697807295,0.009794310817029972,98.43387199994754,5,0.016563396636137078,4
EP400,-0.25745963315177783,0.09969978822037544,0.00981303376312237,95.2502984718702,5,0.016592604937141684,4
RAD54L2,-0.19079938173954736,0.07392329337378188,0.009850160603593228,89.93663994681309,5,0.016652918666116203,5
SNHG6,-0.232809763524462,0.0902780964331269,0.009914223551177104,96.24509310773333,5,0.016758746656373898,4
RASL11B,-0.23099371438538313,0.08957590325406413,0.009915898832753234,89.97926857205478,5,0.016759100451808836,4
FECH,0.36401946991993495,0.14121053760774044,0.009941737673705653,98.22164057742935,5,0.016800287521922103,4
SORT1,0.5887428598349965,0.22840215041162276,0.009947210491821235,98.01688495097592,5,0.016807051484259584,4
RNF144A,-0.18337246865370227,0.07114378573414205,0.009952046819614369,88.02530160902762,5,0.016812738176715154,4
KLHL29,-0.39078432942046126,0.15170519288151854,0.009996636256230262,98.47337841094973,5,0.01688557117039367,4
HOXC12,-0.11467910152107268,0.044526107689508536,0.010008155057286583,98.93601168293948,5,0.016901711152013846,4
FAM76A,-0.3550370395400956,0.13785099389955072,0.010009148399154455,98.83931803398282,5,0.016901711152013846,4
MBTPS2,-0.19911304908687613,0.07732094886458882,0.01001965945088612,91.856985350795,5,0.01691696157768869,4
RBBP9,0.21311022714865055,0.08278968638983066,0.010049667579414834,81.85709447099588,5,0.016965121052550262,4
LENG9,0.1959406004729563,0.07613142873864778,0.01006131119189102,94.1841586091821,5,0.016982269237516334,4
SLBP,0.1742716144993545,0.06772734796048889,0.010078186631283792,83.38597813369377,5,0.01700824174325898,4
RASSF2,0.21323643609064713,0.08288107560950028,0.010087946775973133,46.81340231625658,5,0.017022200375339462,5
MTCH1,-0.2703329823608822,0.10511152257941199,0.010115139173490606,98.92791753420491,5,0.017065565382429843,5
